,EEM,EFA,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EWZ,EZU,IJR,IWM,IYR,OIH,QQQ,SMH,SPY,TLI,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLY
2011-12-06,33.881107330322266,40.0994987487793,15.709442138671875,17.01746940612793,12.272259712219238,32.75491714477539,19.547801971435547,23.59198760986328,48.03374099731445,49.53611373901367,49.545013427734375,23.607467651367188,30.669219970703125,66.5831069946289,40.88179397583008,36.68818283081055,52.2852668762207,27.819381713867188,107.46308898925781,6.37518310546875,29.370437622070312,58.060665130615234,7.109979152679443,28.88258934020996,22.746564865112305,25.764118194580078,26.409486770629883,34.976402282714844
2011-12-07,34.01707077026367,40.381839752197266,15.796717643737793,17.034170150756836,12.31883430480957,33.2132682800293,19.67693519592285,23.792522430419922,47.84500503540039,49.580543518066406,49.35122299194336,23.679367065429688,30.660247802734375,66.44961547851562,41.26732635498047,35.73539733886719,52.2852668762207,28.043010711669922,107.86309814453125,6.39188814163208,29.39581871032715,57.50678253173828,7.196291923522949,28.874094009399414,22.77278709411621,25.828584671020508,26.371883392333984,35.19889831542969
2011-12-08,32.79337692260742,39.05641555786133,15.279779434204102,16.299362182617188,12.08596420288086,32.40232849121094,19.128110885620117,23.16226577758789,46.678260803222656,48.00810241699219,47.526397705078125,22.640796661376953,29.73659324645996,64.38533020019531,40.28125,34.537113189697266,51.4058952331543,27.28267478942871,105.49695587158203,6.39188814163208,28.482215881347656,55.90211486816406,6.915777206420898,28.161788940429688,22.414371490478516,25.530410766601562,25.98837661743164,34.451316833496094
2011-12-09,33.456207275390625,40.028907775878906,15.541604995727539,16.833768844604492,12.210162162780762,33.14277267456055,19.354095458984375,23.620634078979492,47.862159729003906,48.576663970947266,48.689117431640625,23.343830108642578,30.65576934814453,66.3250503540039,41.08197784423828,35.46651840209961,52.23030471801758,27.613643646240234,107.28433227539062,6.364048957824707,28.845966339111328,57.172821044921875,7.066823959350586,28.806264877319336,22.7640438079834,25.79634666442871,26.31924819946289,35.020904541015625
2011-12-12,32.198524475097656,38.8603515625,15.06495475769043,16.03215980529785,11.891904830932617,32.57862854003906,19.111970901489258,23.06199073791504,46.40372848510742,47.0308837890625,47.21957015991211,22.369173049926758,30.279138565063477,65.37298583984375,40.34798812866211,34.26530456542969,51.64405822753906,26.745967864990234,105.71824645996094,6.37518310546875,28.1607723236084,55.836971282958984,6.899593353271484,28.2805118560791,22.475563049316406,25.56264877319336,26.09365463256836,34.914100646972656
2011-12-13,31.901098251342773,38.33490753173828,14.883689880371094,15.656407356262207,11.860856056213379,32.43759536743164,19.015121459960938,22.89010238647461,45.820350646972656,46.382362365722656,46.549381256103516,21.777992248535156,29.732105255126953,64.0115966796875,39.99209976196289,33.622314453125,51.076148986816406,26.271873474121094,104.73096466064453,6.380751609802246,27.687053680419922,55.31565475463867,6.802491188049316,27.907398223876953,22.2657527923584,25.506235122680664,26.191415786743164,34.22882080078125
2011-12-14,31.442209243774414,37.8800163269043,14.682286262512207,15.489405632019043,11.806520462036133,32.085018157958984,18.98283576965332,22.589292526245117,45.116886138916016,45.54728317260742,45.661190032958984,21.466421127319336,29.315113067626953,63.210784912109375,40.22193908691406,32.39187240600586,50.27922439575195,25.815670013427734,103.61598205566406,6.258714199066162,27.348678588867188,53.7598762512207,6.775519847869873,27.576677322387695,21.924814224243164,25.37729263305664,26.025985717773438,33.87283706665039
2011-12-15,31.646160125732422,38.06824493408203,14.695711135864258,15.623007774353027,11.721136093139648,32.01449966430664,18.8859806060791,22.761180877685547,45.236995697021484,45.653892517089844,45.69348907470703,21.586254119873047,29.682790756225586,63.798038482666016,40.77058029174805,31.81610679626465,50.141822814941406,26.04824447631836,103.990478515625,6.253110408782959,27.5347843170166,53.531803131103516,6.780912399291992,27.771711349487305,21.872365951538086,25.635177612304688,26.34180450439453,33.92622756958008
2011-12-16,31.88409996032715,37.91139221191406,14.695711135864258,15.514455795288086,11.845332145690918,31.908720016479492,18.8859806060791,22.603612899780273,45.3485107421875,45.991477966308594,45.97609329223633,21.43446159362793,29.924907684326172,64.29633331298828,41.11164093017578,32.28665542602539,50.399986267089844,26.04824447631836,104.14466857910156,6.191535949707031,27.709407806396484,54.1019401550293,6.808060646057129,27.88951873779297,21.932950973510742,25.606714248657227,26.26424789428711,33.926231384277344
2011-12-19,31.05980682373047,37.558467864990234,14.339900970458984,15.322402954101562,11.651275634765625,31.450363159179688,18.385583877563477,22.431726455688477,44.66219711303711,43.957088470458984,44.96678924560547,21.330608367919922,29.418243408203125,63.18409729003906,40.71127700805664,31.567684173583984,49.90387725830078,25.84250831604004,103.03116607666016,6.1075592041015625,27.215362548828125,53.153076171875,6.6560468673706055,27.599267959594727,21.72222328186035,25.501007080078125,26.066539764404297,33.55027389526367
2011-12-20,32.361289978027344,38.88315200805664,14.860644340515137,16.08226203918457,12.047085762023926,32.256778717041016,18.895875930786133,23.11649513244629,45.911903381347656,46.15283203125,46.81446838378906,22.306936264038086,30.61092758178711,65.72001647949219,41.942020416259766,33.090389251708984,51.382991790771484,26.86225128173828,106.14889526367188,6.14674711227417,28.288639068603516,55.337135314941406,6.905784606933594,28.546844482421875,22.336837768554688,26.029560089111328,26.621631622314453,34.47226333618164
2011-12-21,32.46424102783203,38.67679214477539,14.867571830749512,15.948661804199219,11.976405143737793,31.935638427734375,19.55268096923828,23.043804168701172,46.22282028198242,46.67201232910156,46.684288024902344,22.121047973632812,30.781312942504883,65.98695373535156,42.001338958740234,33.41480255126953,50.64802932739258,26.549171447753906,106.3544692993164,6.135551929473877,28.33123016357422,55.95060348510742,6.943789005279541,28.555387496948242,21.968069076538086,26.306034088134766,27.017038345336914,34.588645935058594
2011-12-22,32.893211364746094,39.02602005004883,15.00606632232666,16.05721092224121,12.102057456970215,32.149742126464844,19.78845977783203,23.320039749145508,46.74966049194336,47.146427154541016,47.18059158325195,22.420089721679688,30.994606018066406,66.40716552734375,42.57596206665039,33.815208435058594,51.07981872558594,27.220054626464844,107.29666137695312,6.191535949707031,28.612329483032227,56.60499954223633,7.0903730392456055,28.82855987548828,22.222698211669922,26.29791259765625,27.047460556030273,34.68710708618164
2011-12-23,33.02190017700195,39.29587173461914,15.089163780212402,16.115657806396484,12.149176597595215,32.399513244628906,20.07476234436035,23.4945011138916,46.853302001953125,47.52238464355469,47.45721435546875,22.52515983581543,31.093599319458008,66.65754699707031,42.78573226928711,34.03440856933594,51.52079391479492,27.41684913635254,108.25595092773438,6.208327293395996,28.884902954101562,56.93220520019531,7.139235019683838,29.101734161376953,22.44219970703125,26.484941482543945,27.22234535217285,35.07201385498047
2011-12-27,32.70446014404297,39.12125778198242,15.061464309692383,16.124013900756836,12.086349487304688,32.00700759887695,19.92319107055664,23.479965209960938,46.240089416503906,46.37661361694336,47.286354064941406,22.468582153320312,31.210601806640625,66.85423278808594,42.88312530517578,33.89996337890625,51.71297073364258,27.41684913635254,108.34160614013672,6.2195258140563965,28.876384735107422,57.079429626464844,7.101230144500732,29.09320068359375,22.47732925415039,26.533729553222656,27.442869186401367,35.17943572998047
2011-12-28,32.15538024902344,38.41487121582031,14.618279457092285,15.698160171508789,12.015671730041504,31.6144962310791,19.569522857666016,23.058338165283203,45.77372360229492,46.08121871948242,46.009010314941406,21.991731643676758,30.675121307373047,65.63822937011719,42.41862869262695,33.0670051574707,51.115291595458984,27.085880279541016,106.91979217529297,6.208327293395996,28.186420440673828,55.991512298583984,6.987217903137207,28.632211685180664,22.249040603637695,26.40362548828125,27.344009399414062,34.79452896118164
2011-12-29,32.52429962158203,39.12125778198242,14.85372257232666,15.965361595153809,12.117766380310059,32.256778717041016,19.889509201049805,23.42181396484375,46.48191833496094,46.72571563720703,46.31003952026367,22.476669311523438,31.021604537963867,66.29987335205078,42.770751953125,33.34758758544922,51.48309326171875,27.327396392822266,108.02470397949219,6.247519016265869,28.552696228027344,56.572288513183594,7.095801830291748,28.990755081176758,22.41585922241211,26.54186248779297,27.55693244934082,35.15258026123047
2011-12-30,32.5500373840332,39.31174087524414,14.846795082092285,16.048864364624023,12.149176597595215,32.506561279296875,19.72109603881836,23.4945011138916,46.43009948730469,46.77942657470703,46.69242477416992,22.54940414428711,30.733613967895508,65.94222259521484,42.56096649169922,33.57555389404297,51.33597183227539,27.220054626464844,107.49365234375,6.2195258140563965,28.535663604736328,56.54773712158203,7.057798385620117,28.811485290527344,22.34562110900879,26.419893264770508,27.359222412109375,34.928802490234375
2012-01-03,33.54524230957031,40.38323974609375,15.289986610412598,16.75861930847168,12.424046516418457,33.14883804321289,19.940032958984375,24.19235610961914,47.76877212524414,48.578636169433594,48.571842193603516,23.317216873168945,31.228591918945312,67.03305053710938,42.82318115234375,34.662776947021484,52.319847106933594,27.595752716064453,109.2066879272461,6.2195258140563965,29.32784652709961,58.1182975769043,7.242387771606445,29.443212509155273,22.661710739135742,26.395496368408203,26.872568130493164,35.22418975830078
2012-01-04,33.35649108886719,40.14512634277344,15.470027923583984,16.599966049194336,12.345511436462402,33.113155364990234,19.855825424194336,24.148740768432617,47.72557830810547,48.35485076904297,48.75082778930664,22.929271697998047,31.048603057861328,66.66646575927734,42.34370422363281,34.73292541503906,52.54052734375,27.613643646240234,109.37801361083984,6.247519016265869,29.574872970581055,58.24098205566406,7.2206711769104,29.579801559448242,22.723167419433594,26.338560104370117,26.720489501953125,35.50168991088867
2012-01-05,33.21063995361328,39.54985809326172,15.269211769104004,16.407915115356445,12.337660789489746,32.72064971923828,20.04107666015625,23.785274505615234,47.164215087890625,47.78196716308594,48.09181213378906,22.43625259399414,31.233095169067383,67.04203796386719,42.65088653564453,34.36466598510742,52.97269821166992,27.95355987548828,109.66921997070312,6.477035999298096,29.66004753112793,57.962852478027344,7.318394184112549,29.58832359313965,22.793413162231445,26.322307586669922,26.773706436157227,35.797096252441406
2012-01-06,32.79025650024414,39.01013946533203,15.068390846252441,16.107311248779297,12.212005615234375,32.363834381103516,19.92319107055664,23.639888763427734,46.8964729309082,46.71676254272461,47.61179733276367,22.064476013183594,31.129602432250977,66.87213134765625,42.57596206665039,34.28282928466797,53.156593322753906,27.917776107788086,109.38655853271484,6.510629653930664,29.617462158203125,57.61932373046875,7.274960517883301,29.528575897216797,22.802186965942383,26.15154266357422,26.629234313964844,35.85079574584961
2012-01-09,33.13343048095703,39.160945892333984,15.116865158081055,16.174114227294922,12.25127124786377,32.470882415771484,20.04107666015625,23.66896629333496,47.00874710083008,46.60934829711914,48.612525939941406,22.23419952392578,31.255596160888672,67.21190643310547,42.456092834472656,34.52249526977539,52.98188781738281,28.373979568481445,109.65211486816406,6.53862190246582,29.677091598510742,57.89742660522461,7.312966346740723,29.75052833557129,22.767072677612305,26.192197799682617,26.667259216308594,35.797096252441406
2012-01-10,33.85409164428711,39.75621795654297,15.407709121704102,16.46636390686035,12.416192054748535,32.86338806152344,20.495792388916016,23.945205688476562,47.60466766357422,47.576087951660156,49.613250732421875,22.670639038085938,31.674074172973633,68.1954345703125,42.928070068359375,35.364219665527344,53.36807632446289,28.5797176361084,110.60283660888672,6.505030155181885,30.230775833129883,58.41276550292969,7.443261623382568,30.17735481262207,22.84609031677246,26.281646728515625,26.705280303955078,36.029823303222656
2012-01-11,33.87984085083008,39.62923049926758,15.49773120880127,16.499767303466797,12.376925468444824,32.72064971923828,20.529476165771484,23.683507919311523,47.855125427246094,47.06586456298828,49.898006439208984,22.597898483276367,31.804567337036133,68.46367645263672,43.310157775878906,34.89659118652344,53.478424072265625,28.543935775756836,110.66280364990234,6.493836402893066,30.528902053833008,57.627498626708984,7.530128479003906,30.271268844604492,22.91633415222168,26.167802810668945,26.583614349365234,36.08354568481445
2012-01-12,34.01710510253906,39.795902252197266,15.566978454589844,16.783672332763672,12.447607040405273,32.57792663574219,20.596839904785156,23.698043823242188,48.209232330322266,47.61188888549805,50.54888916015625,22.896942138671875,31.92606544494629,68.66935729980469,43.02546310424805,34.58679962158203,53.689910888671875,28.794401168823242,110.92831420898438,6.499431610107422,30.954805374145508,57.087608337402344,7.557271957397461,30.535907745361328,23.030475616455078,26.15967559814453,26.54559326171875,36.190956115722656
2012-01-13,33.708255767822266,39.367305755615234,15.4423246383667,16.374515533447266,12.353365898132324,32.6492919921875,20.344223022460938,23.407270431518555,47.026023864746094,47.70140838623047,49.91427230834961,22.41200828552246,31.71457290649414,68.30274963378906,43.22026443481445,34.101627349853516,53.49681854248047,28.257692337036133,110.35445404052734,6.510629653930664,30.750370025634766,56.801307678222656,7.5029826164245605,30.296873092651367,22.898773193359375,26.135276794433594,26.5303897857666,36.146202087402344
2012-01-17,34.35169982910156,39.83558654785156,15.566978454589844,16.867172241210938,12.541848182678223,32.6492919921875,20.46211051940918,23.523582458496094,47.61330795288086,48.62338638305664,51.10212707519531,22.953516006469727,31.728063583374023,68.27591705322266,43.44500732421875,34.2886848449707,53.9841423034668,28.29347038269043,110.78271484375,6.465843677520752,30.920732498168945,57.2021369934082,7.443261623382568,30.45053482055664,23.004135131835938,26.23285484313965,26.507577896118164,36.24466323852539
2012-01-18,35.21821212768555,40.502296447753906,15.843969345092773,17.267976760864258,12.74603271484375,33.04179763793945,20.7652530670166,23.872507095336914,49.2888069152832,49.4200553894043,52.56660461425781,23.422283172607422,32.286041259765625,69.491943359375,43.722206115722656,35.41682815551758,54.701351165771484,29.420560836791992,112.0075454711914,6.523251056671143,31.269968032836914,58.14281463623047,7.557271957397461,30.723716735839844,23.3377742767334,26.289779663085938,26.499961853027344,36.82652282714844
2012-01-19,35.52706527709961,41.0023193359375,15.81627082824707,17.485076904296875,13.044464111328125,33.29157638549805,21.06839370727539,24.0760498046875,49.75516891479492,50.27937316894531,52.721195220947266,23.89105224609375,32.47053527832031,69.9211196899414,43.99939727783203,36.03350830078125,55.041568756103516,29.90359878540039,112.5985336303711,6.602051734924316,31.2955322265625,58.38004684448242,7.627849578857422,31.048114776611328,23.504606246948242,26.338560104370117,26.279449462890625,37.148765563964844
2012-01-20,35.50132751464844,41.21662139892578,15.885518074035645,17.476728439331055,13.193675994873047,33.71975326538086,20.984188079833984,24.19235610961914,49.44425964355469,50.807498931884766,52.92459487915039,23.874889373779297,32.52004623413086,69.96582794189453,44.209171295166016,35.858154296875,54.95883560180664,30.118282318115234,113.01823425292969,6.585164546966553,31.159236907958984,58.38822937011719,7.6767120361328125,30.868844985961914,23.530946731567383,26.34670066833496,26.317480087280273,36.84442138671875
2012-01-23,35.84450149536133,41.37535858154297,15.94091796875,17.627025604248047,13.256502151489258,33.862483978271484,21.16944122314453,24.352285385131836,49.33198928833008,51.50570297241211,53.298851013183594,24.1011905670166,32.466033935546875,69.87641143798828,44.34402847290039,35.84061813354492,54.97720718383789,30.118282318115234,112.7270278930664,6.618933200836182,31.142202377319336,58.8544807434082,7.703859806060791,30.834692001342773,23.609966278076172,26.322307586669922,26.423927307128906,36.817569732666016
2012-01-24,35.89597702026367,41.14518356323242,15.81627082824707,17.58527374267578,13.327181816101074,33.54135513305664,21.15260124206543,24.279592514038086,49.185157775878906,51.49674987792969,53.33953094482422,23.971874237060547,32.664039611816406,70.27877044677734,44.59126281738281,36.01890182495117,54.876060485839844,30.234567642211914,112.5985336303711,6.630190372467041,31.142202377319336,58.68269348144531,7.69299840927124,30.868844985961914,23.592411041259766,26.175935745239258,26.211017608642578,36.92497253417969
2012-01-25,36.29920959472656,41.57378005981445,16.224836349487305,17.810726165771484,13.390010833740234,33.96953201293945,21.321012496948242,24.454057693481445,50.066078186035156,51.97117233276367,54.389068603515625,24.295166015625,32.89352035522461,70.8778305053711,45.16062545776367,36.708641052246094,55.56569290161133,30.32402229309082,113.54069519042969,6.703361988067627,31.636245727539062,59.40254211425781,7.709286212921143,31.210315704345703,23.77679443359375,26.476808547973633,26.644453048706055,37.19353485107422
2012-01-26,36.153358459472656,41.589656829833984,16.27330780029297,17.9443302154541,13.390010833740234,33.89816665649414,21.28733253479004,24.570363998413086,50.0833625793457,51.48780059814453,53.624298095703125,24.39215660095215,32.826019287109375,70.79737854003906,45.42284393310547,36.238094329833984,55.37260818481445,30.17195701599121,112.958251953125,6.686477184295654,31.62774085998535,58.592708587646484,7.644139766693115,31.150548934936523,23.618751525878906,26.37923240661621,26.735692977905273,37.130863189697266
2012-01-27,36.34210205078125,41.66108703613281,16.34255599975586,18.09463119506836,13.444985389709473,34.07658004760742,21.25364875793457,24.41044044494629,50.38564682006836,51.86375427246094,53.754459381103516,24.43256378173828,32.974517822265625,71.28022003173828,45.53522491455078,36.711570739746094,55.538124084472656,30.19878578186035,112.9068832397461,6.714616298675537,31.670326232910156,58.47002029418945,7.671283721923828,31.124942779541016,23.618751525878906,26.200334548950195,26.408723831176758,37.10400390625
2012-01-30,35.81876754760742,41.16899108886719,16.183284759521484,17.80238151550293,13.248652458190918,33.862483978271484,21.085235595703125,24.090587615966797,50.247459411621094,51.031288146972656,53.217491149902344,24.020366668701172,32.7270393371582,70.7258071899414,45.138160705566406,36.43391418457031,55.5840950012207,29.99304962158203,112.52146911621094,6.708990097045898,31.636245727539062,58.19188690185547,7.600707054138184,31.01396369934082,23.688989639282227,26.029560089111328,26.241430282592773,36.996585845947266
2012-01-31,36.127628326416016,41.38329315185547,16.217906951904297,17.810726165771484,13.272212028503418,34.07658004760742,21.472585678100586,24.25051498413086,50.23881912231445,51.34457778930664,53.372066497802734,24.141603469848633,32.75851821899414,70.654296875,45.37041091918945,36.27316665649414,55.657649993896484,29.984106063842773,112.47863006591797,6.590792179107666,31.670326232910156,57.82380294799805,7.633279800415039,30.92006492614746,23.73289680480957,26.04582977294922,26.370704650878906,36.987648010253906
2012-02-01,36.925498962402344,42.03411865234375,16.38410758972168,18.244932174682617,13.358598709106445,34.290679931640625,21.775728225708008,24.657594680786133,51.154300689697266,52.105445861816406,54.78773498535156,24.65886878967285,33.455989837646484,72.1743392944336,45.70753479003906,36.62973403930664,56.10821533203125,30.47608757019043,113.463623046875,6.669589996337891,31.985504150390625,58.0528450012207,7.752717971801758,31.252992630004883,23.969961166381836,26.23285484313965,26.461950302124023,37.11296844482422
2012-02-02,37.02845764160156,42.12143325805664,16.391029357910156,18.395235061645508,13.358598709106445,34.397727966308594,21.893617630004883,24.686676025390625,51.47385025024414,52.33816909790039,55.15386199951172,24.763938903808594,33.66748046875,72.58561706542969,45.804927825927734,37.167503356933594,56.28290557861328,30.48503303527832,113.64348602294922,6.596420764923096,31.832176208496094,58.49456024169922,7.790724277496338,31.270065307617188,24.031417846679688,26.330434799194336,26.41632843017578,37.06821060180664
2012-02-03,37.64616775512695,42.78019332885742,16.63339614868164,18.72924041748047,13.523520469665527,34.50476837158203,22.31464958190918,25.3845272064209,52.648414611816406,52.839447021484375,55.54438018798828,25.184207916259766,34.39194869995117,74.16825866699219,46.46420669555664,37.83095169067383,57.05529022216797,30.96807098388672,115.23661041259766,6.68084716796875,32.266597747802734,59.525203704833984,8.002457618713379,31.807891845703125,24.338727951049805,26.411754608154297,26.484766006469727,37.829097747802734
2012-02-06,37.328731536865234,42.57383346557617,16.52952766418457,18.654088973999023,13.444985389709473,34.397727966308594,22.011503219604492,25.282760620117188,52.45840835571289,52.20389938354492,55.43047332763672,24.982152938842773,34.247962951660156,73.92684936523438,46.239463806152344,38.31610870361328,57.009315490722656,30.646047592163086,115.1595458984375,6.641447067260742,32.08771896362305,60.23688888549805,7.964453220367432,31.731054306030273,24.34750747680664,26.395496368408203,26.370704650878906,37.7485237121582
2012-02-07,37.405941009521484,42.83576202392578,16.52260398864746,18.796039581298828,13.421424865722656,34.75454330444336,22.12939453125,25.3845272064209,52.50160217285156,52.526153564453125,56.04881286621094,25.256954193115234,34.1894645690918,73.88213348388672,46.20199203491211,38.158287048339844,57.12885284423828,30.735498428344727,115.45076751708984,6.647076606750488,32.053646087646484,60.547698974609375,7.9590229988098145,31.696897506713867,24.40896987915039,26.419893264770508,26.560802459716797,37.927555084228516
2012-02-08,37.671905517578125,42.98655700683594,16.550302505493164,18.896238327026367,13.625611305236816,34.89727020263672,22.49989891052246,25.340913772583008,52.34613800048828,52.96476364135742,56.081363677978516,25.44283676147461,34.25695037841797,74.0430679321289,46.231964111328125,38.03261947631836,57.43230438232422,31.012798309326172,115.79332733154297,6.6358208656311035,32.08771896362305,60.34322738647461,8.018745422363281,31.76519012451172,24.5582332611084,26.42801856994629,26.591224670410156,38.01707458496094
2012-02-09,37.65474319458008,43.097679138183594,16.53645133972168,18.98809242248535,13.633466720581055,34.79022979736328,22.701995849609375,25.3845272064209,52.79524230957031,52.982662200927734,55.99185562133789,25.523662567138672,34.08145523071289,73.67646789550781,45.89482879638672,38.07060241699219,57.84607696533203,31.120136260986328,115.93895721435547,6.6358208656311035,32.12178039550781,60.351409912109375,7.98616886138916,31.850566864013672,24.795297622680664,26.57438850402832,26.51518440246582,38.079734802246094
2012-02-10,36.82255172729492,42.280174255371094,16.11404037475586,18.487085342407227,13.507811546325684,34.362037658691406,22.23044204711914,25.021060943603516,52.138851165771484,51.657875061035156,54.82841873168945,24.893247604370117,33.61798858642578,72.66610717773438,45.51275634765625,37.69650650024414,57.44149398803711,30.565534591674805,115.08247375488281,6.613307952880859,31.559600830078125,59.74609375,7.91016149520874,31.560314178466797,24.61091423034668,26.517465591430664,26.461950302124023,37.873836517333984
2012-02-13,37.423099517822266,42.764320373535156,16.377180099487305,18.687488555908203,13.578495025634766,34.71885299682617,22.466218948364258,25.31183433532715,52.69159698486328,52.65147399902344,55.951175689697266,25.07914161682129,34.04996871948242,73.6049575805664,46.02968215942383,37.939083099365234,57.97479248046875,30.672880172729492,115.93895721435547,6.6358208656311035,31.64478302001953,60.22051239013672,7.980740547180176,31.944469451904297,24.768953323364258,26.631309509277344,26.43153190612793,38.178199768066406
2012-02-14,37.1142463684082,42.44684600830078,16.15558624267578,18.528837203979492,13.719854354858398,34.61181640625,22.33148956298828,25.151906967163086,51.9833984375,52.25761413574219,55.137577056884766,24.8366756439209,33.892459869384766,73.27411651611328,45.572689056396484,37.7900276184082,58.121925354003906,30.771276473999023,115.79332733154297,6.669589996337891,31.235904693603516,60.32685852050781,7.904732704162598,31.833492279052734,24.812856674194336,26.69636344909668,26.43914222717285,38.1334228515625
2012-02-15,37.217193603515625,42.49447250366211,16.10711097717285,18.436983108520508,13.924038887023926,35.18273162841797,22.53358268737793,25.108293533325195,51.620670318603516,52.71412658691406,54.76332092285156,24.69119644165039,33.60900115966797,72.66610717773438,45.347930908203125,37.33409118652344,57.717350006103516,30.851783752441406,115.25376892089844,6.717126369476318,31.261455535888672,60.22871780395508,7.855870723724365,31.41518783569336,24.681156158447266,26.688228607177734,26.385910034179688,37.963356018066406
2012-02-16,37.62042236328125,43.08179473876953,16.183284759521484,18.72924041748047,14.057549476623535,35.53955078125,22.466218948364258,25.428146362304688,52.27705001831055,52.76782989501953,55.707096099853516,25.06298065185547,34.24345779418945,74.03412628173828,45.7225227355957,37.92155075073242,58.508113861083984,31.477943420410156,116.52999114990234,6.751077175140381,31.815139770507812,61.013973236083984,7.980740547180176,31.7054386138916,25.041147232055664,26.858999252319336,26.667259216308594,38.12449264526367
2012-02-17,37.689056396484375,43.27229309082031,16.05864143371582,18.95469093322754,14.104665756225586,35.57523727416992,22.466218948364258,25.544456481933594,52.1215934753418,53.18854904174805,55.92676544189453,25.345857620239258,34.26145935058594,74.02517700195312,45.79743957519531,38.21966552734375,58.32421112060547,31.424274444580078,116.8383560180664,6.739760398864746,31.832176208496094,61.24302673339844,8.02960205078125,31.824962615966797,25.041147232055664,26.883390426635742,26.65205192565918,38.45569610595703
2012-02-21,37.53463363647461,43.28022766113281,16.28715705871582,19.104991912841797,14.104665756225586,35.53955078125,22.264123916625977,25.399066925048828,51.767486572265625,52.955814361572266,55.84540939331055,25.523662567138672,34.058963775634766,73.52446746826172,45.228057861328125,38.2898063659668,58.489723205566406,31.057523727416992,116.8897476196289,6.756735324859619,32.01956558227539,61.660186767578125,8.024175643920898,31.93593406677246,25.146501541137695,26.72888946533203,26.553203582763672,38.32142639160156
2012-02-22,37.603271484375,43.15323257446289,16.259458541870117,18.98809242248535,14.11252212524414,35.64659881591797,22.53358268737793,25.239147186279297,51.603389739990234,52.866302490234375,55.93490982055664,25.345857620239258,33.82947540283203,72.94326782226562,44.860965728759766,39.008785247802734,58.22307586669922,30.87862205505371,116.51284790039062,6.762394905090332,31.968460083007812,61.79925537109375,7.921022415161133,31.901777267456055,25.05870246887207,26.65570640563965,26.583614349365234,38.22295379638672
2012-02-23,37.53463363647461,43.51039505004883,16.425649642944336,19.146743774414062,14.057549476623535,35.860694885253906,22.415695190429688,25.471763610839844,51.802032470703125,52.38292694091797,55.877952575683594,25.547916412353516,34.26145935058594,74.03412628173828,45.38539505004883,39.1578369140625,58.6092643737793,30.80705451965332,117.02677917480469,6.785031795501709,32.00253677368164,62.11009216308594,7.991600513458252,32.00422668457031,25.155284881591797,26.793947219848633,26.560802459716797,38.410926818847656
2012-02-24,37.9121208190918,43.77231979370117,16.453351974487305,19.36384391784668,14.143936157226562,35.93205642700195,22.483060836791992,25.675308227539062,51.499752044677734,53.02742004394531,56.382381439208984,25.790376663208008,34.12196350097656,73.89108276367188,45.51275634765625,39.184139251708984,58.811546325683594,30.771276473999023,117.28369903564453,6.739760398864746,31.985504150390625,62.355491638183594,7.964453220367432,31.99567985534668,25.304548263549805,26.883390426635742,26.674869537353516,38.36616897583008
2012-02-27,37.53463363647461,43.550079345703125,16.481050491333008,19.230241775512695,14.104665756225586,35.71797180175781,22.297807693481445,25.486305236816406,51.21475601196289,52.26655960083008,55.90235900878906,25.580238342285156,34.04547119140625,73.765869140625,45.460304260253906,38.903564453125,58.894309997558594,30.89651107788086,117.48074340820312,6.739760398864746,31.994014739990234,62.15916442871094,8.024175643920898,32.02130126953125,25.34844970703125,26.883390426635742,26.667259216308594,38.589962005615234
2012-02-28,38.057979583740234,43.954864501953125,16.487974166870117,19.45569610595703,14.285300254821777,36.28887939453125,22.63463020324707,25.660762786865234,51.560211181640625,52.74993133544922,57.00886917114258,25.82270622253418,33.97348403930664,73.56916809082031,45.11567687988281,38.77204895019531,59.49198532104492,31.343767166137695,117.82334899902344,6.711466312408447,32.096221923828125,61.95466232299805,8.045889854431152,31.978612899780273,25.5328311920166,26.972841262817383,26.538000106811523,38.80479049682617
2012-02-29,38.03224563598633,43.38340377807617,16.446430206298828,19.163440704345703,14.332417488098145,35.64659881591797,22.92093276977539,25.486305236816406,51.24929428100586,53.59135437011719,56.284759521484375,25.467086791992188,33.4694938659668,72.46939849853516,45.05575180053711,38.16705322265625,59.22533416748047,30.860727310180664,117.36083221435547,6.677511215209961,31.491453170776367,61.251190185546875,8.013315200805664,31.78226661682129,25.41869354248047,27.021625518798828,26.5303897857666,38.66157913208008
2012-03-01,38.39257049560547,43.87549591064453,16.550302505493164,19.38889503479004,14.371683120727539,35.860694885253906,23.291439056396484,25.849769592285156,52.104312896728516,53.98521041870117,57.29362106323242,25.903528213500977,33.68098449707031,72.84494018554688,45.29549789428711,38.72820281982422,59.69429397583008,30.860727310180664,117.96893310546875,6.700149059295654,31.84069061279297,61.84014129638672,8.10018253326416,31.89324951171875,25.567956924438477,26.980972290039062,26.598817825317383,38.98383331298828
2012-03-02,38.298194885253906,43.4707145690918,16.425649642944336,19.171791076660156,14.316712379455566,35.50387191772461,23.038820266723633,25.544456481933594,52.37204360961914,53.83303451538086,57.19598388671875,25.61256980895996,33.154510498046875,71.75410461425781,45.28050231933594,38.29857635498047,59.648311614990234,30.61920738220215,117.60919952392578,6.734103679656982,31.764015197753906,61.136661529541016,8.073033332824707,31.7054386138916,25.5328311920166,27.005367279052734,26.583614349365234,38.95698547363281
