,IBB,IYE,IYR,OIH,SMH,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-04-24,55.96564865112305,37.61085510253906,56.9677734375,37.277923583984375,33.19392395019531,34.16770553588867,64.64030456542969,10.286767959594727,36.098026275634766,26.855348587036133,34.34284210205078,32.66594314575195,42.84856033325195,49.33414077758789
2013-04-25,57.110225677490234,37.55976486206055,56.89714813232422,37.056396484375,33.458961486816406,34.54412841796875,64.69051361083984,10.34780216217041,36.28229522705078,26.945018768310547,34.45235061645508,32.67393112182617,43.02045822143555,49.75400161743164
2013-04-26,57.1069221496582,37.5086784362793,56.63825225830078,36.89690017700195,33.14822769165039,34.05390548706055,64.58175659179688,10.303413391113281,36.17698669433594,26.936050415039062,34.44392013549805,32.72183609008789,43.01141357421875,49.53494644165039
2013-04-29,57.219078063964844,37.849273681640625,57.077598571777344,37.375396728515625,33.53207778930664,34.57039260864258,65.23442077636719,10.34780216217041,36.36124801635742,27.321622848510742,34.553428649902344,32.99332046508789,43.147117614746094,49.70836639404297
2013-04-30,56.83644485473633,38.028099060058594,57.63463592529297,37.898193359375,33.86109161376953,34.62291717529297,65.4937973022461,10.375542640686035,36.370033264160156,27.61752700805664,34.48604202270508,33.081153869628906,42.8214111328125,49.84527587890625
2013-05-01,56.46042251586914,37.44907760620117,57.242366790771484,37.4019775390625,33.724002838134766,34.01012420654297,64.47294616699219,10.259025573730469,35.89620590209961,27.37542152404785,34.45235061645508,32.7537727355957,42.36905288696289,49.58058166503906
2013-05-02,57.39059829711914,37.9003791809082,57.4620246887207,37.79185485839844,34.15354919433594,34.25525665283203,65.31808471679688,10.34780216217041,36.34370803833008,27.72512435913086,34.57869338989258,32.71385192871094,42.839515686035156,50.064334869384766
2013-05-03,58.25811004638672,38.615631103515625,57.50910568237305,38.61592102050781,34.4185905456543,34.859291076660156,66.4979248046875,10.458769798278809,36.966697692871094,27.985158920288086,34.73032760620117,32.64997100830078,43.129032135009766,50.69414138793945
2013-05-06,58.037105560302734,38.82850646972656,57.73664093017578,38.934913635253906,34.58310317993164,34.955596923828125,66.94979095458984,10.56973934173584,37.20361328125,28.119659423828125,34.47761917114258,32.1948356628418,42.84856033325195,50.858428955078125
2013-05-07,57.5654182434082,39.14358139038086,58.07400894165039,39.36023712158203,34.65620803833008,35.28824996948242,67.46858978271484,10.625223159790039,37.54581069946289,28.101722717285156,34.73875427246094,32.50624465942383,42.98426818847656,51.28742599487305
2013-05-08,57.651180267333984,39.2116813659668,58.21523666381836,39.6615104675293,35.07661819458008,35.594642639160156,67.57736206054688,10.713998794555664,37.78272247314453,28.32589340209961,34.78086853027344,32.218788146972656,43.11094284057617,51.32393264770508
2013-05-09,57.68746566772461,39.17762756347656,57.91709518432617,39.41340637207031,35.18629455566406,35.55087661743164,67.51878356933594,10.63631820678711,37.78272247314453,28.245193481445312,34.53657913208008,31.731714248657227,43.16521453857422,51.415218353271484
2013-05-10,59.37959289550781,38.96474075317383,57.932777404785156,39.298213958740234,35.423912048339844,35.51585388183594,67.1673355102539,10.680704116821289,37.89678192138672,28.32589340209961,34.67136001586914,31.803579330444336,43.59043884277344,51.81682205200195
2013-05-13,60.375736236572266,38.9391975402832,58.01908874511719,39.271629333496094,34.99436950683594,35.26198959350586,67.15898895263672,10.713998794555664,37.74761962890625,28.254159927368164,34.73032760620117,31.63589096069336,43.95235824584961,51.82594680786133
2013-05-14,61.411476135253906,39.45010757446289,58.3250846862793,39.404544830322266,35.049198150634766,35.69969940185547,68.11290740966797,10.897092819213867,38.21266174316406,28.34383201599121,35.14307403564453,31.851486206054688,44.395668029785156,52.35535430908203
2013-05-15,60.698997497558594,39.347923278808594,58.8428840637207,39.245052337646484,35.35079574584961,35.90104675292969,67.9204330444336,10.996967315673828,38.3705940246582,28.43349266052246,35.488433837890625,32.1549186706543,44.63089370727539,52.638301849365234
2013-05-16,59.44886016845703,39.16911315917969,58.654605865478516,39.156436920166016,35.040061950683594,35.734703063964844,67.58574676513672,10.924836158752441,38.17755889892578,28.5859317779541,35.27785110473633,31.891416549682617,44.16947555541992,52.02675247192383
2013-05-17,60.0359992980957,39.83327865600586,59.023338317871094,39.847591400146484,35.43305206298828,36.11989974975586,68.71538543701172,11.069095611572266,38.75668716430664,28.872865676879883,35.32838821411133,32.1948356628418,44.422813415527344,52.528770446777344
2013-05-20,59.29383087158203,40.31011962890625,58.991973876953125,40.45899200439453,35.32338333129883,36.154911041259766,69.68602752685547,11.091288566589355,38.87074279785156,28.872865676879883,34.9661865234375,32.03513717651367,44.115196228027344,52.37360382080078
2013-05-21,59.88096237182617,40.259033203125,59.26655960083008,40.21088790893555,35.241127014160156,36.111141204833984,69.54377746582031,11.11903190612793,38.92339324951172,28.783199310302734,34.99987030029297,32.09902572631836,44.59471130371094,52.61091613769531
2013-05-22,59.696250915527344,39.807743072509766,57.79939651489258,39.50201416015625,34.738468170166016,35.620906829833984,68.74046325683594,11.002514839172363,38.58118438720703,28.46936798095703,34.940914154052734,31.556045532226562,44.59471130371094,52.10890197753906
2013-05-23,59.791908264160156,39.6970329284668,56.99129867553711,39.30707550048828,34.66535186767578,35.63841247558594,68.77393341064453,10.935935020446777,38.475894927978516,28.46039581298828,34.797725677490234,31.3404598236084,44.57661437988281,51.99938201904297
2013-05-24,59.61709213256836,39.56079864501953,56.77162551879883,39.14757537841797,34.65620803833008,35.51585388183594,68.37228393554688,10.947030067443848,38.35304641723633,28.415565490722656,35.12623977661133,31.005098342895508,44.440895080566406,51.844200134277344
2013-05-28,60.3724365234375,39.96952438354492,56.206729888916016,39.55517578125,34.966949462890625,35.83976745605469,69.09191131591797,11.057998657226562,38.55486297607422,28.550064086914062,35.18519973754883,30.645776748657227,44.893280029296875,52.346221923828125
2013-05-29,59.72593688964844,39.88436508178711,55.084800720214844,39.404544830322266,35.09490203857422,35.72596740722656,68.94129180908203,11.057998657226562,38.335506439208984,28.478330612182617,34.51130676269531,30.190641403198242,44.18758010864258,51.807701110839844
2013-05-30,60.438411712646484,39.7736701965332,54.559139251708984,39.12985610961914,35.43305206298828,35.83976745605469,68.7823257446289,11.191160202026367,38.56364059448242,28.65766716003418,34.37652587890625,30.270498275756836,44.50423812866211,51.807701110839844
2013-05-31,59.20806884765625,39.024349212646484,53.892250061035156,38.3057861328125,34.99436950683594,35.27950668334961,67.35980987548828,11.008064270019531,38.19511795043945,28.388660430908203,33.73634719848633,30.086835861206055,43.52711868286133,51.22352981567383
2013-06-03,58.52528381347656,39.373470306396484,54.025630950927734,38.571617126464844,35.26854705810547,35.4545783996582,68.0124740600586,11.019158363342285,38.379371643066406,28.53213119506836,34.10697937011719,30.150718688964844,43.762351989746094,51.45173263549805
2013-06-04,57.46316146850586,39.0754508972168,53.3979606628418,38.31465148925781,35.43305206298828,35.41080093383789,67.47695922851562,10.919289588928223,38.168792724609375,28.406593322753906,34.11540222167969,30.046918869018555,43.490936279296875,51.26918029785156
2013-06-05,56.160255432128906,38.64118194580078,52.82522964477539,38.07541275024414,34.78416442871094,34.62291717529297,66.69039154052734,10.741738319396973,37.47561264038086,28.128629684448242,33.7026481628418,29.783418655395508,42.85762023925781,50.42033004760742
2013-06-06,57.78312301635742,38.95623016357422,53.81379699707031,38.47414779663086,34.68362808227539,34.85054397583008,67.19245910644531,10.891548156738281,37.7125129699707,28.19139289855957,33.84584045410156,30.134756088256836,43.48187255859375,50.94970703125
2013-06-07,59.10581588745117,39.399017333984375,53.782405853271484,38.8640251159668,35.01264572143555,35.1744499206543,68.03759002685547,11.080191612243652,38.42325210571289,28.451431274414062,34.267032623291016,30.318410873413086,43.879966735839844,51.880714416503906
2013-06-10,58.805660247802734,39.30534744262695,53.31166076660156,38.598201751708984,35.20457077026367,35.34077072143555,67.84513092041016,11.085739135742188,38.30917739868164,28.514190673828125,34.267032623291016,30.310415267944336,43.943302154541016,51.72554397583008
2013-06-11,58.84524154663086,38.74335479736328,52.49570846557617,37.8538818359375,34.55568313598633,34.85054397583008,66.8158950805664,10.902640342712402,37.95820617675781,28.21829605102539,34.182796478271484,30.110795974731445,43.762351989746094,51.21440505981445
2013-06-12,57.535736083984375,38.40275192260742,51.726837158203125,37.499446868896484,34.1444091796875,34.67544937133789,66.4058837890625,10.786125183105469,37.694969177246094,28.029987335205078,34.01432418823242,29.815357208251953,43.31903076171875,50.648494720458984
2013-06-13,58.32737350463867,39.05842208862305,53.3038330078125,38.37667465209961,34.74760055541992,35.314517974853516,67.51878356933594,10.991416931152344,38.24776840209961,28.35279655456543,34.368106842041016,30.30242919921875,43.988521575927734,51.59776306152344
2013-06-14,57.95133972167969,38.70930099487305,53.43718338012695,38.05768585205078,34.61965560913086,35.060646057128906,66.86611938476562,10.847160339355469,37.99330139160156,28.137590408325195,34.283878326416016,30.342355728149414,43.916160583496094,51.43346405029297
2013-06-17,57.456565856933594,39.20317459106445,53.50779724121094,38.881752014160156,34.91211700439453,35.358280181884766,67.82838439941406,10.952579498291016,38.29163360595703,28.397626876831055,34.58713150024414,30.438173294067383,44.015682220458984,51.7164192199707
2013-06-18,58.235015869140625,39.44158172607422,53.5941162109375,39.1918830871582,35.414772033691406,35.51585388183594,68.21330261230469,11.02470874786377,38.739131927490234,28.621797561645508,34.71347427368164,30.645776748657227,44.386619567871094,52.245826721191406
2013-06-19,57.07065200805664,39.05842208862305,51.985740661621094,38.748836517333984,34.92124938964844,35.244476318359375,67.58574676513672,10.874902725219727,38.15125274658203,28.290029525756836,34.02275085449219,29.943111419677734,43.68092346191406,51.65252685546875
2013-06-20,55.38840866088867,37.93441390991211,49.953697204589844,37.782989501953125,33.85195541381836,34.33403396606445,65.61099243164062,10.641868591308594,37.28257751464844,27.66236114501953,32.99507141113281,29.09671401977539,42.55902862548828,50.301666259765625
2013-06-21,55.60940933227539,38.07917785644531,50.542118072509766,37.72096633911133,33.815391540527344,34.21760177612305,65.72364044189453,10.651335716247559,37.30549621582031,27.49563217163086,33.43086242675781,29.476680755615234,42.97893142700195,50.39871597290039
2013-06-24,55.4049072265625,37.44907760620117,50.2204475402832,37.13615036010742,33.19392395019531,33.67068099975586,64.74832153320312,10.461930274963379,36.67934036254883,27.162187576293945,33.29521179199219,29.45247459411621,42.615386962890625,49.940879821777344
2013-06-25,55.62590026855469,37.91740036010742,51.1462516784668,37.65008544921875,33.88851547241211,33.87356948852539,65.58068084716797,10.656907081604004,37.09383773803711,27.387489318847656,33.346092224121094,29.839685440063477,42.83351135253906,50.38956069946289
2013-06-26,57.07065200805664,38.197139739990234,51.911251068115234,37.83616638183594,34.089576721191406,34.032352447509766,65.98426818847656,10.762750625610352,37.45542907714844,27.549705505371094,33.6937141418457,30.218839645385742,43.451515197753906,51.0213737487793
2013-06-27,57.54648208618164,38.25703430175781,52.837806701660156,38.03996276855469,34.272361755371094,34.014713287353516,66.11039733886719,10.902024269104004,37.825836181640625,27.684886932373047,33.84632110595703,30.283367156982422,43.60602951049805,51.46089553833008
2013-06-28,57.37818908691406,38.09449005126953,52.608150482177734,37.90705108642578,34.446006774902344,33.82945251464844,65.83292388916016,10.83517074584961,37.6053581237793,27.56773567199707,33.634342193603516,30.355981826782227,43.26975631713867,51.64403533935547
2013-07-01,58.82353210449219,38.42811584472656,52.33098602294922,38.37667465209961,34.3546142578125,34.02352523803711,66.30377197265625,10.868597984313965,37.98459243774414,27.711923599243164,33.880226135253906,29.976829528808594,43.387901306152344,52.00114822387695
2013-07-02,59.02153015136719,38.53077697753906,52.940765380859375,38.633644104003906,34.34547805786133,33.917667388916016,66.44668579101562,10.879739761352539,37.57889938354492,27.756986618041992,33.922630310058594,29.968761444091797,43.297019958496094,52.092716217041016
2013-07-03,58.9852294921875,38.53934097290039,52.71110534667969,38.527313232421875,34.5648193359375,33.926509857177734,66.40465545654297,10.846315383911133,37.596534729003906,27.91919708251953,33.85478973388672,29.85582160949707,43.23340606689453,52.33079528808594
2013-07-05,60.13029098510742,38.98418045043945,52.15675354003906,39.174163818359375,35.030921936035156,34.155845642089844,67.2286148071289,11.041292190551758,38.18743133544922,28.09943962097168,33.93958282470703,29.767087936401367,43.82414245605469,52.89849853515625
2013-07-08,59.87289047241211,39.223716735839844,52.362648010253906,39.52859878540039,34.281497955322266,34.34991455078125,67.66583251953125,11.124853134155273,38.293270111083984,28.081411361694336,34.27872085571289,30.194625854492188,44.06953811645508,53.392974853515625
2013-07-09,60.219383239746094,39.6771240234375,53.02788162231445,40.01594924926758,34.55568313598633,34.879188537597656,68.35526275634766,11.219554901123047,38.83123779296875,28.189559936523438,34.5330810546875,30.412439346313477,44.196773529052734,53.603572845458984
2013-07-10,60.922271728515625,39.43758010864258,53.02788162231445,39.750118255615234,34.82072067260742,34.87038040161133,67.93489074707031,11.152708053588867,38.822418212890625,28.27967643737793,34.57548141479492,30.58184814453125,44.48760223388672,53.65852355957031
2013-07-11,62.15970993041992,39.80543899536133,54.49296188354492,39.88303756713867,35.7437858581543,35.4349250793457,68.48137664794922,11.258550643920898,39.43976974487305,28.75731658935547,35.118106842041016,31.073938369750977,45.06016540527344,54.427677154541016
2013-07-12,63.69744110107422,39.91666030883789,54.1365966796875,40.077980041503906,35.87173843383789,35.31143569946289,68.86814880371094,11.336543083190918,39.201637268066406,28.77534294128418,35.12657165527344,31.17074203491211,45.33281707763672,54.684078216552734
2013-07-15,63.70735549926758,39.8738899230957,54.33455276489258,40.024803161621094,35.88087844848633,35.39964294433594,68.80928039550781,11.386680603027344,39.34275436401367,28.8564453125,35.17745590209961,31.6789608001709,45.378257751464844,54.54672622680664
2013-07-16,63.05727767944336,39.66000747680664,54.24745559692383,39.6615104675293,36.100223541259766,35.13501739501953,68.38888549804688,11.342111587524414,39.13108825683594,28.874469757080078,35.05026626586914,31.509546279907227,45.11469268798828,54.25370788574219
2013-07-17,63.42686462402344,39.84822082519531,54.53255081176758,39.95391845703125,36.15505599975586,35.46139144897461,68.69156646728516,11.39224910736084,39.24574279785156,28.901504516601562,35.118106842041016,31.493417739868164,45.23283767700195,54.28117370605469
2013-07-18,63.33776092529297,40.25884246826172,54.87308883666992,40.44127655029297,35.39649200439453,35.47903823852539,69.42305755615234,11.542661666870117,39.642616271972656,28.82941436767578,35.23679733276367,31.76769256591797,45.36008071899414,54.5925178527832
2013-07-19,64.3475112915039,40.81490707397461,54.8176383972168,41.16786575317383,35.25940704345703,35.70839309692383,70.38994598388672,11.548236846923828,40.04829025268555,28.3427677154541,35.440284729003906,31.77574920654297,45.95991516113281,54.54672622680664
2013-07-22,64.5752182006836,40.686588287353516,54.97603225708008,41.07040023803711,35.19542694091797,35.74367141723633,70.1629409790039,11.626222610473633,40.07475280761719,28.423871994018555,35.363975524902344,31.743497848510742,46.1871223449707,54.510093688964844
2013-07-23,63.47305679321289,40.77212905883789,54.95227813720703,40.999515533447266,35.22284698486328,35.84952926635742,70.28065490722656,11.581655502319336,40.04829025268555,28.306713104248047,35.296146392822266,31.824155807495117,46.023529052734375,54.43684005737305
2013-07-24,63.69085693359375,40.327293395996094,53.8831672668457,40.38811111450195,34.79330062866211,35.514312744140625,69.49874114990234,11.498099327087402,39.739620208740234,28.4959659576416,35.06723403930664,31.34013557434082,45.95082092285156,54.25370788574219
2013-07-25,64.49601745605469,40.54115676879883,53.81980514526367,40.23747253417969,35.040061950683594,35.84952926635742,69.96114349365234,11.509239196777344,39.75725555419922,28.513988494873047,35.253753662109375,31.63055419921875,46.178043365478516,54.326961517333984
2013-07-26,64.81281280517578,40.42993927001953,53.96236801147461,39.96277618408203,34.83899688720703,35.71721267700195,69.78458404541016,11.498099327087402,39.624977111816406,28.5950984954834,35.211360931396484,31.743497848510742,46.47795104980469,54.500938415527344
2013-07-29,64.25843811035156,40.07063674926758,53.53472137451172,39.5108757019043,34.729331970214844,35.92009735107422,69.2044448852539,11.414534568786621,39.519142150878906,28.550037384033203,35.13505172729492,31.799959182739258,46.34162521362305,54.21707534790039
2013-07-30,65.06690979003906,40.01930236816406,53.47135925292969,39.53745651245117,35.07661819458008,35.83187484741211,69.06991577148438,11.408963203430176,39.686710357666016,28.694231033325195,35.10114669799805,31.90482521057129,46.3507194519043,54.0797233581543
2013-07-31,65.28137969970703,40.156185150146484,52.73486328125,39.73239517211914,35.241127014160156,35.70839309692383,69.29695129394531,11.414534568786621,39.827823638916016,28.5950984954834,35.0926628112793,31.670881271362305,46.368892669677734,54.363590240478516
2013-08-01,66.1987533569336,40.686588287353516,52.441837310791016,40.653934478759766,35.6798210144043,35.973026275634766,70.423583984375,11.598368644714355,40.50689697265625,28.901504516601562,35.38092803955078,31.937105178833008,46.659725189208984,55.20601272583008
2013-08-02,66.30765533447266,40.46416091918945,52.212196350097656,40.680519104003906,35.48788833618164,36.175907135009766,70.11248779296875,11.592799186706543,40.586273193359375,29.027673721313477,35.397891998291016,31.896760940551758,46.677894592285156,55.599754333496094
2013-08-05,66.1492691040039,40.40428161621094,52.18050765991211,40.49443435668945,35.46961212158203,36.07888412475586,69.94435119628906,11.570517539978027,40.42752456665039,29.090761184692383,35.42332458496094,31.687023162841797,46.614280700683594,55.48070526123047
2013-08-06,64.75670623779297,40.156185150146484,51.99835968017578,40.05139923095703,35.241127014160156,35.74367141723633,69.51554870605469,11.46467113494873,40.12766647338867,28.937559127807617,35.38092803955078,31.525676727294922,46.39616012573242,55.251792907714844
2013-08-07,64.8623046875,39.98509216308594,51.784542083740234,39.971641540527344,34.92124938964844,35.76131820678711,69.27171325683594,11.386680603027344,40.065940856933594,28.865461349487305,35.211360931396484,31.670881271362305,46.43251419067383,54.7664909362793
2013-08-08,64.55872344970703,40.20751953125,51.83205795288086,40.272911071777344,34.93039321899414,36.29058837890625,69.65006256103516,11.414534568786621,40.25114822387695,28.955585479736328,35.397891998291016,31.791889190673828,46.43251419067383,55.13275146484375
2013-08-09,64.42012023925781,40.079193115234375,52.32305145263672,40.12228012084961,34.83899688720703,36.50230026245117,69.43986511230469,11.375540733337402,40.11884689331055,28.811386108398438,35.245269775390625,31.574087142944336,46.268924713134766,55.01371765136719
2013-08-12,63.87562942504883,39.8738899230957,51.895408630371094,40.077980041503906,34.902976989746094,36.449371337890625,69.14559173583984,11.330975532531738,40.171749114990234,29.000640869140625,35.14353561401367,31.404682159423828,46.07806396484375,54.940467834472656
2013-08-13,63.902042388916016,39.942317962646484,51.182674407958984,40.46785354614258,35.277687072753906,36.58169937133789,69.27171325683594,11.386680603027344,40.34814453125,29.19890594482422,35.16897201538086,31.235273361206055,46.2507438659668,54.940467834472656
2013-08-14,63.7403450012207,39.78833770751953,51.07179260253906,40.26405334472656,34.93039321899414,36.50230026245117,68.9522476196289,11.342111587524414,40.065940856933594,29.17186737060547,34.923091888427734,31.033597946166992,45.887203216552734,54.33610534667969
2013-08-15,62.31809616088867,39.58302688598633,50.10564041137695,40.13113784790039,34.162689208984375,36.2376594543457,68.5738754272461,11.174989700317383,39.61614227294922,28.703245162963867,34.36351013183594,30.63831329345703,45.11469268798828,53.383819580078125
2013-08-16,61.98482131958008,39.42903518676758,48.94940948486328,39.98936462402344,34.199249267578125,35.95539093017578,68.2964096069336,11.152708053588867,39.669063568115234,28.676206588745117,34.1600227355957,30.283367156982422,44.90565872192383,53.1915283203125
2013-08-19,61.743919372558594,38.821651458740234,48.28419494628906,39.43112564086914,34.15354919433594,35.673099517822266,67.21183013916016,11.007865905761719,39.45740509033203,28.586084365844727,34.00740051269531,30.025224685668945,44.98746109008789,52.96260070800781
2013-08-20,62.47649383544922,39.018402099609375,49.416656494140625,39.71467590332031,34.31806182861328,35.87598419189453,67.62378692626953,11.113712310791016,39.5279541015625,28.631149291992188,34.015892028808594,30.307573318481445,45.11469268798828,53.502864837646484
2013-08-21,63.063873291015625,38.804527282714844,49.31371307373047,39.35137939453125,34.03473663330078,35.602535247802734,67.25385284423828,11.035720825195312,39.25456237792969,28.568063735961914,33.75305938720703,29.960693359375,44.8420524597168,53.04501724243164
2013-08-22,63.783233642578125,39.326385498046875,49.59088134765625,40.06911849975586,34.24494552612305,36.02595138549805,68.25438690185547,11.163849830627441,39.79253005981445,28.694231033325195,33.897186279296875,30.130098342895508,45.132869720458984,53.576107025146484
2013-08-23,63.70404815673828,39.625789642333984,50.16899108886719,40.36152267456055,34.3546142578125,36.31705093383789,68.74201202392578,11.174989700317383,39.801361083984375,28.901504516601562,34.092193603515625,30.380172729492188,45.251014709472656,53.585262298583984
2013-08-26,65.0405044555664,39.53169250488281,49.97893524169922,40.31721878051758,34.29064178466797,36.31705093383789,68.62432098388672,11.102572441101074,39.71316909790039,28.766326904296875,33.6937141418457,30.154300689697266,45.31464385986328,53.475379943847656
2013-08-27,63.11668014526367,39.29216766357422,49.82845687866211,39.900753021240234,33.605194091796875,35.681922912597656,68.19551849365234,10.83517074584961,38.91061019897461,28.26165199279785,33.515655517578125,30.138168334960938,44.5784797668457,52.605499267578125
2013-08-28,63.793148040771484,39.942317962646484,49.59088134765625,40.51216506958008,33.86109161376953,35.61135482788086,69.33055877685547,10.851883888244629,38.94587326049805,28.27967643737793,33.26129913330078,30.243040084838867,44.76933288574219,52.889347076416016
2013-08-29,64.60491943359375,39.56589889526367,49.670074462890625,40.10455322265625,34.1444091796875,35.726036071777344,68.60749816894531,10.879739761352539,39.06053161621094,28.432884216308594,33.39695358276367,30.065567016601562,44.90565872192383,53.14574432373047
2013-08-30,63.9317512512207,39.50602722167969,49.28995895385742,39.83872985839844,33.94334411621094,35.664276123046875,68.582275390625,10.829602241516113,38.84005355834961,28.297704696655273,33.49869155883789,30.08976936340332,44.73299026489258,52.816097259521484
2013-09-03,65.28799438476562,39.711334228515625,48.878150939941406,40.175445556640625,34.272361755371094,35.87598419189453,69.08673858642578,10.918736457824707,39.086997985839844,28.324735641479492,33.4732551574707,29.74288558959961,45.02381134033203,53.1915283203125
2013-09-04,66.45283508300781,39.98509216308594,49.226600646972656,40.56532669067383,34.95780944824219,36.2111930847168,69.45669555664062,11.002294540405273,39.483848571777344,28.5950984954834,33.68521499633789,29.74288558959961,45.54184341430664,53.750083923339844
2013-09-05,66.63102722167969,40.1048698425293,48.806861877441406,41.12356185913086,35.22284698486328,36.27294158935547,69.69208526611328,11.030149459838867,39.58088684082031,28.61312484741211,33.634342193603516,29.621885299682617,45.605464935302734,53.76839828491211
2013-09-06,66.50894927978516,40.130531311035156,49.701751708984375,41.35394287109375,35.08576202392578,36.228851318359375,69.6836929321289,11.030149459838867,39.563236236572266,28.631149291992188,33.71913528442383,29.831626892089844,45.6236572265625,53.704307556152344
2013-09-09,67.8783950805664,40.558265686035156,50.683753967285156,42.000797271728516,35.53358459472656,36.775753021240234,70.46561431884766,11.158276557922363,40.05710983276367,28.973604202270508,33.956539154052734,29.93648338317871,45.9053840637207,54.18045425415039
2013-09-10,68.06648254394531,40.583927154541016,50.62039566040039,42.151432037353516,36.17333984375,37.102142333984375,70.4908447265625,11.29197883605957,40.639190673828125,29.153846740722656,33.990455627441406,30.170438766479492,46.19622039794922,54.70238494873047
2013-09-11,67.97077941894531,40.91756820678711,50.96885681152344,42.25775909423828,36.06365966796875,37.331504821777344,71.02896118164062,11.303118705749512,40.8067512512207,29.018661499023438,34.23633575439453,29.871957778930664,46.505226135253906,55.10528564453125
2013-09-12,68.0268783569336,40.67803192138672,50.644161224365234,41.867889404296875,35.981407165527344,36.943363189697266,70.60855102539062,11.219554901123047,40.639190673828125,29.045692443847656,34.24480438232422,29.791296005249023,46.43251419067383,54.97709655761719
2013-09-13,68.47236633300781,40.686588287353516,50.75502395629883,41.85902786254883,36.20075607299805,37.19034957885742,70.58331298828125,11.252984046936035,40.753841400146484,29.072734832763672,34.52460479736328,30.017162322998047,46.54157257080078,55.13275146484375
2013-09-16,68.75946044921875,40.69514465332031,51.25395584106445,42.10712814331055,36.383541107177734,37.604957580566406,70.5665054321289,11.375540733337402,41.282989501953125,29.027673721313477,34.838294982910156,30.09783363342285,46.959632873535156,55.37998962402344
2013-09-17,68.96405792236328,40.909019470214844,51.214351654052734,42.29320526123047,36.67600631713867,37.499088287353516,70.88599395751953,11.43124771118164,41.45938491821289,29.17186737060547,34.95700454711914,30.27530860900879,46.98689651489258,55.700469970703125
2013-09-18,69.69001007080078,41.36240768432617,53.00410842895508,42.81599807739258,37.00501251220703,38.36358642578125,71.74361419677734,11.53151798248291,41.979713439941406,29.541351318359375,35.372459411621094,31.17880630493164,47.27773666381836,56.34144592285156
2013-09-19,69.73623657226562,41.268306732177734,52.79821014404297,42.718528747558594,36.99586868286133,38.23125457763672,71.56705474853516,11.486953735351562,42.12081527709961,29.559383392333984,35.211360931396484,31.033597946166992,47.12322235107422,56.32312774658203
2013-09-20,69.26433563232422,40.9517822265625,51.88749313354492,42.14257049560547,36.749107360839844,37.78445053100586,70.98674774169922,11.425992965698242,41.60606384277344,29.34929656982422,34.964778900146484,30.565311431884766,47.03471755981445,55.98332977294922
2013-09-23,68.51527404785156,40.763572692871094,51.554874420166016,41.82357406616211,36.66685104370117,37.500755310058594,70.64042663574219,11.26380443572998,41.47317123413086,29.439847946166992,34.81119918823242,30.93178939819336,46.706180572509766,55.55171203613281
2013-09-24,68.63076782226562,40.802223205566406,51.21435546875,41.903324127197266,36.89533615112305,37.4830207824707,70.70800018310547,11.1910982131958,41.62378692626953,29.31307029724121,34.64908981323242,30.915510177612305,46.468902587890625,55.69865417480469
2013-09-25,68.22816467285156,40.819400787353516,51.39021301269531,42.16029739379883,36.82222366333008,37.580535888671875,70.69110107421875,11.252618789672852,41.4377326965332,29.26779556274414,34.359004974365234,30.703758239746094,46.1038703918457,55.358856201171875
2013-09-26,69.35013580322266,40.8795280456543,51.70196533203125,42.16029739379883,36.813087463378906,37.82876968383789,70.81781768798828,11.252618789672852,41.62378692626953,29.3764591217041,34.53817367553711,30.663036346435547,46.26813507080078,55.882320404052734
2013-09-27,69.53823852539062,40.733524322509766,51.5101203918457,41.929908752441406,36.484066009521484,37.37663650512695,70.5728759765625,11.213470458984375,41.35798645019531,29.195348739624023,34.32487487792969,30.467571258544922,46.26813507080078,55.89149856567383
2013-09-30,69.16534423828125,40.45011901855469,50.99053955078125,41.71724319458008,36.447513580322266,37.24365234375,70.03226470947266,11.135169982910156,41.1187629699707,29.014230728149414,33.957984924316406,30.434995651245117,46.167747497558594,55.68028259277344
2013-10-01,70.544677734375,40.733524322509766,51.765907287597656,42.24003601074219,36.8039436340332,37.403228759765625,70.47994232177734,11.213470458984375,41.375709533691406,29.26779556274414,34.16276168823242,30.524587631225586,46.751800537109375,56.130271911621094
2013-10-02,70.34668731689453,40.8279914855957,51.79788589477539,42.58561706542969,36.776527404785156,37.500755310058594,70.64042663574219,11.207874298095703,41.1807861328125,29.276851654052734,34.085968017578125,30.557165145874023,46.642303466796875,56.11190414428711
2013-10-03,69.35013580322266,40.45011901855469,50.99852752685547,42.328651428222656,36.68513488769531,37.181602478027344,70.02383422851562,11.123985290527344,40.728939056396484,29.02329444885254,33.91533279418945,30.19881820678711,46.231624603271484,55.478240966796875
2013-10-04,70.12230682373047,40.81080627441406,50.8146858215332,42.69194793701172,36.89533615112305,37.72238540649414,70.73333740234375,11.213470458984375,40.994728088378906,29.141014099121094,33.96651840209961,30.255826950073242,46.742671966552734,56.001708984375
2013-10-07,68.5680923461914,40.510223388671875,51.038509368896484,42.319786071777344,36.75824737548828,37.261375427246094,70.15052032470703,11.08483600616455,40.711204528808594,29.014230728149414,33.85560607910156,30.109235763549805,46.22249984741211,55.2119140625
2013-10-08,65.56846618652344,40.10658645629883,50.45497512817383,41.876747131347656,36.18247604370117,36.66740036010742,69.39874267578125,10.945016860961914,40.250511169433594,28.552396774291992,33.85560607910156,30.32098388671875,45.55631637573242,54.339473724365234
