,DBA,DBB,DBC,DBE,DBO,DGL,GLD,GSG,IAU,SLV,UNG,USO
2015-04-17,22.01441192626953,15.428618431091309,17.70996856689453,17.045047760009766,14.497785568237305,39.07396697998047,115.5999984741211,21.030000686645508,11.640000343322754,15.5600004196167,52.959999084472656,19.84000015258789
2015-04-20,21.83631706237793,15.192316055297852,17.63099479675293,16.96636390686035,14.596209526062012,38.798377990722656,114.72000122070312,20.93000030517578,11.5600004196167,15.289999961853027,51.119998931884766,19.889999389648438
2015-04-21,21.86600112915039,15.27108383178711,17.502660751342773,16.789321899414062,14.419046401977539,38.985382080078125,115.37999725341797,20.700000762939453,11.630000114440918,15.319999694824219,51.720001220703125,19.450000762939453
2015-04-22,21.796741485595703,15.241544723510742,17.561893463134766,16.946691513061523,14.507627487182617,38.503108978271484,113.83000183105469,20.719999313354492,11.479999542236328,15.109999656677246,52.20000076293945,19.360000610351562
2015-04-23,22.04409408569336,15.182469367980957,17.779071807861328,17.231924057006836,14.694633483886719,38.73932647705078,114.66000366210938,21.139999389648438,11.5600004196167,15.210000038146973,51.040000915527344,19.760000228881836
2015-04-24,22.113353729248047,15.38923454284668,17.76919937133789,17.30077362060547,14.743844032287598,38.22752380371094,113.05000305175781,21.170000076293945,11.399999618530273,15.0600004196167,50.84000015258789,19.670000076293945
2015-04-27,21.984729766845703,15.635383605957031,17.76919937133789,17.1827449798584,14.655263900756836,39.01490783691406,115.33000183105469,21.079999923706055,11.630000114440918,15.65999984741211,49.560001373291016,19.520000457763672
2015-04-28,22.004518508911133,15.723998069763184,17.79881477355957,17.1827449798584,14.645421028137207,39.33970642089844,116.33000183105469,21.1200008392334,11.729999542236328,15.869999885559082,50.0,19.600000381469727
2015-04-29,22.143033981323242,15.763381004333496,17.917274475097656,17.349950790405273,14.783214569091797,39.03459167480469,115.51000213623047,21.389999389648438,11.640000343322754,15.8100004196167,51.119998931884766,20.1200008392334
2015-04-30,22.05398941040039,16.137527465820312,18.05548095703125,17.65485382080078,14.940691947937012,38.37516403198242,113.47000122070312,21.6299991607666,11.4399995803833,15.430000305175781,53.84000015258789,20.510000228881836
2015-05-01,21.786848068237305,16.186758041381836,18.035737991333008,17.733537673950195,14.98990249633789,38.12910079956055,113.08000183105469,21.639999389648438,11.390000343322754,15.470000267028809,54.84000015258789,20.399999618530273
2015-05-04,21.737375259399414,16.16706657409668,18.02586555480957,17.733537673950195,14.970218658447266,38.542476654052734,114.0999984741211,21.59000015258789,11.489999771118164,15.699999809265137,55.599998474121094,20.280000686645508
2015-05-05,21.87589454650879,16.45259666442871,18.17394256591797,17.930248260498047,15.068642616271973,38.69011688232422,114.41999816894531,21.899999618530273,11.529999732971191,15.8100004196167,55.15999984741211,20.760000228881836
2015-05-06,21.955047607421875,16.255680084228516,18.17394256591797,17.90074348449707,15.058799743652344,38.660587310791016,114.36000061035156,21.889999389648438,11.529999732971191,15.770000457763672,54.68000030517578,20.81999969482422
2015-05-07,21.87589454650879,16.176912307739258,17.88766098022461,17.428634643554688,14.665105819702148,38.33578872680664,113.41999816894531,21.43000030517578,11.4399995803833,15.600000381469727,54.20000076293945,20.200000762939453
2015-05-08,22.123247146606445,16.107990264892578,17.986377716064453,17.546661376953125,14.773371696472168,38.55232238769531,113.97000122070312,21.59000015258789,11.5,15.760000228881836,56.52000045776367,20.420000076293945
2015-05-11,22.133142471313477,15.970146179199219,17.90740394592285,17.4384708404541,14.82258415222168,38.36531448364258,113.52999877929688,21.459999084472656,11.4399995803833,15.569999694824219,55.63999938964844,20.3799991607666
2015-05-12,22.1826114654541,16.15721893310547,18.094966888427734,17.7138671875,14.98990249633789,38.69011688232422,114.5,21.790000915527344,11.539999961853027,15.8100004196167,57.279998779296875,20.739999771118164
2015-05-13,22.152929306030273,16.117835998535156,18.11471176147461,17.74337387084961,14.92100715637207,39.428287506103516,116.55000305175781,21.75,11.739999771118164,16.350000381469727,57.91999816894531,20.610000610351562
2015-05-14,22.479434967041016,15.940608978271484,18.22330093383789,17.822059631347656,14.901322364807129,39.62512969970703,117.18000030517578,21.809999465942383,11.8100004196167,16.649999618530273,59.36000061035156,20.530000686645508
2015-05-15,22.449752807617188,15.881531715393066,18.213430404663086,17.792551040649414,14.842267990112305,39.72355651855469,117.52999877929688,21.84000015258789,11.84000015258789,16.75,59.52000045776367,20.520000457763672
2015-05-18,22.499223709106445,15.733842849731445,18.16407012939453,17.704030990600586,14.743844032287598,39.76292419433594,117.5199966430664,21.690000534057617,11.84000015258789,16.889999389648438,59.599998474121094,20.440000534057617
2015-05-19,22.301342010498047,15.408926010131836,17.779071807861328,17.222087860107422,14.291096687316895,39.2019157409668,115.88999938964844,21.190000534057617,11.680000305175781,16.3799991607666,58.47999954223633,19.6299991607666
2015-05-20,22.20240020751953,15.310467720031738,17.73958396911621,17.30077362060547,14.379676818847656,39.24127960205078,116.08000183105469,21.270000457763672,11.699999809265137,16.3700008392334,57.84000015258789,19.84000015258789
2015-05-21,22.192506790161133,15.34985065460205,17.956764221191406,17.664688110351562,14.724160194396973,39.12317657470703,115.69000244140625,21.670000076293945,11.65999984741211,16.389999389648438,58.279998779296875,20.5
2015-05-22,21.9946231842041,15.162776947021484,17.759326934814453,17.458141326904297,14.57652473449707,39.09364700317383,115.5999984741211,21.3799991607666,11.649999618530273,16.34000015258789,56.599998474121094,20.25
2015-05-26,21.747270584106445,15.074164390563965,17.413814544677734,16.976198196411133,14.2418851852417,38.52279281616211,113.91000366210938,20.93000030517578,11.479999542236328,16.020000457763672,55.279998779296875,19.690000534057617
2015-05-27,21.63843536376953,15.044626235961914,17.176891326904297,16.661460876464844,14.025352478027344,38.48342514038086,113.88999938964844,20.639999389648438,11.479999542236328,15.960000038146973,55.119998931884766,19.479999542236328
2015-05-28,21.747270584106445,15.280929565429688,17.265737533569336,16.700801849365234,14.074564933776855,38.542476654052734,114.0199966430664,20.770000457763672,11.489999771118164,15.970000267028809,52.68000030517578,19.559999465942383
2015-05-29,21.598859786987305,14.99539566040039,17.4829158782959,17.24176025390625,14.507627487182617,38.55232238769531,114.0999984741211,21.15999984741211,11.510000228881836,15.989999771118164,51.47999954223633,20.309999465942383
2015-06-01,21.776952743530273,14.9461669921875,17.443429946899414,17.12373161315918,14.487943649291992,38.57200241088867,114.0,21.18000030517578,11.5,16.0,51.560001373291016,20.360000610351562
2015-06-02,22.083669662475586,14.9461669921875,17.650737762451172,17.34011459350586,14.734002113342285,38.680267333984375,114.45999908447266,21.440000534057617,11.539999961853027,16.06999969482422,52.31999969482422,20.68000030517578
2015-06-03,22.004518508911133,14.985550880432129,17.423686981201172,16.99587059020996,14.478100776672363,38.39484405517578,113.63999938964844,21.030000686645508,11.460000038146973,15.829999923706055,51.20000076293945,20.170000076293945
2015-06-04,22.133142471313477,14.788631439208984,17.265737533569336,16.641788482666016,14.192672729492188,38.09957504272461,112.83999633789062,20.75,11.380000114440918,15.479999542236328,51.0,19.65999984741211
2015-06-05,22.02430534362793,14.837861061096191,17.34471321105957,16.828664779663086,14.438732147216797,37.94209671020508,112.23999786376953,20.8799991607666,11.319999694824219,15.390000343322754,50.15999984741211,19.899999618530273
2015-06-08,22.222187042236328,14.84770679473877,17.354583740234375,16.769651412963867,14.300938606262207,38.040523529052734,112.56999969482422,20.81999969482422,11.350000381469727,15.319999694824219,52.47999954223633,19.709999084472656
2015-06-09,22.241975784301758,14.887090682983398,17.63099479675293,17.24176025390625,14.586366653442383,38.10942077636719,112.81999969482422,21.25,11.369999885559082,15.289999961853027,54.959999084472656,20.209999084472656
2015-06-10,22.113353729248047,14.936320304870605,17.700096130371094,17.536827087402344,14.773371696472168,38.414527893066406,113.77999877929688,21.489999771118164,11.470000267028809,15.319999694824219,56.08000183105469,20.639999389648438
2015-06-11,21.8165283203125,14.759093284606934,17.54214859008789,17.399127960205078,14.734002113342285,38.24721145629883,113.26000213623047,21.280000686645508,11.430000305175781,15.329999923706055,54.720001220703125,20.489999771118164
2015-06-12,21.747270584106445,14.759093284606934,17.364456176757812,17.133567810058594,14.537156105041504,38.24721145629883,113.2300033569336,21.040000915527344,11.40999984741211,15.25,53.52000045776367,20.270000457763672
2015-06-15,21.509811401367188,14.562173843383789,17.28548240661621,17.104061126708984,14.507627487182617,38.45389938354492,113.7300033569336,20.8700008392334,11.460000038146973,15.399999618530273,56.119998931884766,20.149999618530273
2015-06-16,21.678010940551758,14.453868865966797,17.334840774536133,17.222087860107422,14.606051445007324,38.257049560546875,113.31999969482422,20.950000762939453,11.420000076293945,15.319999694824219,56.15999984741211,20.260000228881836
2015-06-17,21.747270584106445,14.453868865966797,17.384201049804688,17.192581176757812,14.606051445007324,38.43421173095703,113.8499984741211,20.959999084472656,11.470000267028809,15.449999809265137,55.439998626708984,20.209999084472656
2015-06-18,21.737375259399414,14.365255355834961,17.384201049804688,17.192581176757812,14.704474449157715,38.926326751708984,115.31999969482422,20.979999542236328,11.619999885559082,15.460000038146973,54.040000915527344,20.360000610351562
2015-06-19,21.628541946411133,14.256949424743652,17.22625160217285,16.93685531616211,14.497785568237305,38.87711715698242,115.12000274658203,20.719999313354492,11.600000381469727,15.420000076293945,54.400001525878906,20.020000457763672
2015-06-22,21.895681381225586,14.227411270141602,17.28548240661621,16.96636390686035,14.606051445007324,38.39484405517578,113.63999938964844,20.790000915527344,11.449999809265137,15.489999771118164,53.08000183105469,20.15999984741211
2015-06-23,21.964942932128906,14.394792556762695,17.492788314819336,17.261428833007812,14.783214569091797,38.12910079956055,112.88999938964844,21.100000381469727,11.390000343322754,15.140000343322754,52.84000015258789,20.469999313354492
2015-06-24,22.04409408569336,14.33571720123291,17.37432861328125,17.045047760009766,14.586366653442383,38.05036163330078,112.58999633789062,20.8700008392334,11.350000381469727,15.1899995803833,53.52000045776367,20.209999084472656
2015-06-25,22.172718048095703,14.355408668518066,17.394071578979492,16.927019119262695,14.438732147216797,38.00115203857422,112.44000244140625,20.81999969482422,11.329999923706055,15.170000076293945,54.880001068115234,19.979999542236328
2015-06-26,22.469539642333984,14.325871467590332,17.473047256469727,16.87784194946289,14.458415985107422,37.892887115478516,112.55999755859375,20.90999984741211,11.350000381469727,15.109999656677246,53.279998779296875,19.979999542236328
2015-06-29,22.57837677001953,14.247103691101074,17.394071578979492,16.641788482666016,14.12377643585205,38.21768569946289,113.06999969482422,20.709999084472656,11.390000343322754,15.029999732971191,53.84000015258789,19.510000228881836
2015-06-30,23.102766036987305,14.168335914611816,17.76919937133789,16.956527709960938,14.36983585357666,37.99130630493164,112.37000274658203,21.110000610351562,11.34000015258789,15.029999732971191,54.2400016784668,19.8799991607666
2015-07-01,23.02361297607422,14.40463924407959,17.552021026611328,16.5631046295166,13.96629810333252,37.814144134521484,111.9800033569336,20.770000457763672,11.300000190734863,14.899999618530273,53.36000061035156,19.100000381469727
2015-07-02,23.02361297607422,14.325871467590332,17.52240562438965,16.533597946166992,13.858033180236816,37.755096435546875,111.76000213623047,20.75,11.270000457763672,14.949999809265137,54.2400016784668,18.93000030517578
2015-07-06,22.95435333251953,14.069875717163086,16.94984245300293,15.510699272155762,12.991905212402344,37.84367370605469,112.05999755859375,19.84000015258789,11.300000190734863,14.989999771118164,52.880001068115234,17.729999542236328
2015-07-07,22.776260375976562,13.774497032165527,16.851123809814453,15.618889808654785,13.041117668151855,37.4007682800293,110.76000213623047,19.799999237060547,11.180000305175781,14.430000305175781,52.279998779296875,17.760000228881836
2015-07-08,22.687211990356445,13.813880920410156,16.77215003967285,15.540205001831055,12.893482208251953,37.52872085571289,111.08999633789062,19.690000534057617,11.210000038146973,14.460000038146973,51.599998474121094,17.3799991607666
2015-07-09,22.667423248291016,14.109259605407715,16.969585418701172,15.746752738952637,13.10017204284668,37.597618103027344,111.36000061035156,19.979999542236328,11.229999542236328,14.760000228881836,52.400001525878906,17.709999084472656
2015-07-10,22.825729370117188,14.060029983520508,17.048559188842773,15.805765151977539,13.178911209106445,37.64683151245117,111.48999786376953,19.989999771118164,11.239999771118164,14.880000114440918,53.20000076293945,17.670000076293945
2015-07-13,22.9345645904541,14.207719802856445,17.05843162536621,15.677902221679688,13.080487251281738,37.48935317993164,110.98999786376953,19.8799991607666,11.199999809265137,14.8100004196167,54.84000015258789,17.510000228881836
2015-07-14,22.98403549194336,14.207719802856445,16.99919891357422,15.697574615478516,13.159225463867188,37.39093017578125,110.73999786376953,19.920000076293945,11.170000076293945,14.6899995803833,54.439998626708984,17.719999313354492
2015-07-15,22.855411529541016,14.227411270141602,16.80176544189453,15.41234302520752,12.824585914611816,37.164554595947266,110.16000366210938,19.579999923706055,11.100000381469727,14.430000305175781,55.7599983215332,17.229999542236328
2015-07-16,22.707000732421875,14.197874069213867,16.72279167175293,15.353328704833984,12.706477165222168,37.026763916015625,109.76000213623047,19.510000228881836,11.0600004196167,14.350000381469727,54.959999084472656,17.049999237060547
2015-07-17,22.519012451171875,14.109259605407715,16.63394546508789,15.392671585083008,12.676950454711914,36.65275573730469,108.6500015258789,19.459999084472656,10.949999809265137,14.229999542236328,55.439998626708984,16.989999771118164
2015-07-20,22.172718048095703,13.991108894348145,16.367406845092773,15.245138168334961,12.548999786376953,35.6586799621582,105.69999694824219,19.190000534057617,10.649999618530273,14.050000190734863,54.36000061035156,16.690000534057617
2015-07-21,22.05398941040039,13.912341117858887,16.436508178710938,15.432013511657715,12.716320037841797,35.530731201171875,105.37000274658203,19.280000686645508,10.619999885559082,14.140000343322754,55.47999954223633,16.90999984741211
2015-07-22,21.925365447998047,13.72526741027832,16.199586868286133,15.127111434936523,12.352152824401855,35.3634147644043,104.80000305175781,18.950000762939453,10.5600004196167,14.140000343322754,55.560001373291016,16.34000015258789
2015-07-23,21.806636810302734,13.498810768127441,16.061382293701172,14.940235137939453,12.19467544555664,35.1567268371582,104.33000183105469,18.790000915527344,10.520000457763672,14.0,54.15999984741211,16.139999389648438
2015-07-24,21.47023582458496,13.53819465637207,15.933048248291016,14.792701721191406,12.145463943481445,35.530731201171875,105.3499984741211,18.600000381469727,10.619999885559082,14.020000457763672,53.400001525878906,16.030000686645508
2015-07-27,21.10415267944336,13.380659103393555,15.627023696899414,14.50747013092041,11.889562606811523,35.33388900756836,104.86000061035156,18.200000762939453,10.579999923706055,13.920000076293945,53.47999954223633,15.649999618530273
2015-07-28,21.351505279541016,13.676037788391113,15.755356788635254,14.576318740844727,12.03719711303711,35.41262435913086,105.0199966430664,18.3799991607666,10.579999923706055,14.020000457763672,53.91999816894531,15.850000381469727
2015-07-29,21.321823120117188,13.616962432861328,15.804716110229492,14.763195037841797,12.234045028686523,35.43231201171875,105.16999816894531,18.489999771118164,10.600000381469727,14.149999618530273,54.84000015258789,16.239999771118164
2015-07-30,21.371294021606445,13.46927261352539,15.745484352111816,14.684510231018066,12.184832572937012,35.1567268371582,104.2699966430664,18.43000030517578,10.510000228881836,14.09000015258789,53.31999969482422,16.100000381469727
2015-07-31,21.232776641845703,13.262507438659668,15.528305053710938,14.379607200622559,11.889562606811523,35.40278244018555,104.93000030517578,18.1200008392334,10.579999923706055,14.079999923706055,52.15999984741211,15.59000015258789
2015-08-03,21.183305740356445,13.223123550415039,15.271639823913574,13.966513633728027,11.535238265991211,35.06814193725586,104.0999984741211,17.719999313354492,10.489999771118164,13.869999885559082,52.79999923706055,15.100000381469727
2015-08-04,21.27235221862793,13.272353172302246,15.360486030578613,14.104211807250977,11.604133605957031,35.1567268371582,104.30999755859375,17.860000610351562,10.520000457763672,13.920000076293945,53.79999923706055,15.220000267028809
2015-08-05,21.29214096069336,13.183740615844727,15.301255226135254,13.966513633728027,11.47618293762207,35.02877426147461,103.93000030517578,17.760000228881836,10.479999542236328,13.949999809265137,53.36000061035156,15.029999732971191
2015-08-06,21.11404800415039,13.104972839355469,15.291382789611816,13.946842193603516,11.426971435546875,35.1567268371582,104.38999938964844,17.690000534057617,10.520000457763672,13.989999771118164,53.84000015258789,14.869999885559082
2015-08-07,21.27235221862793,13.026204109191895,15.232152938842773,13.789473533630371,11.249809265136719,35.255149841308594,104.6500015258789,17.549999237060547,10.5600004196167,14.109999656677246,53.63999938964844,14.5600004196167
2015-08-10,21.618648529052734,13.262507438659668,15.557921409606934,14.133718490600586,11.545079231262207,35.648841857910156,105.72000122070312,17.950000762939453,10.65999984741211,14.539999961853027,54.400001525878906,14.890000343322754
2015-08-11,21.420764923095703,12.898207664489746,15.350613594055176,13.966513633728027,11.308863639831543,35.82600402832031,106.26000213623047,17.68000030517578,10.720000267028809,14.640000343322754,54.63999938964844,14.489999771118164
2015-08-12,20.88648223876953,12.976975440979004,15.301255226135254,14.114047050476074,11.37775993347168,36.2885856628418,107.75,17.670000076293945,10.859999656677246,14.819999694824219,56.040000915527344,14.4399995803833
2015-08-13,21.163516998291016,12.92774486541748,15.232152938842773,13.937006950378418,11.220281600952148,36.01300811767578,106.86000061035156,17.520000457763672,10.770000457763672,14.710000038146973,53.720001220703125,14.09000015258789
2015-08-14,21.13383674621582,12.908052444458008,15.133434295654297,13.76980209350586,11.131701469421387,36.01300811767578,106.8499984741211,17.40999984741211,10.779999732971191,14.550000190734863,53.79999923706055,13.989999771118164
2015-08-17,21.08436393737793,12.789900779724121,15.074204444885254,13.700953483581543,11.02343463897705,36.101585388183594,107.12999725341797,17.350000381469727,10.789999961853027,14.630000114440918,52.47999954223633,13.890000343322754
2015-08-18,21.08436393737793,12.592982292175293,14.995229721069336,13.63210391998291,10.993907928466797,36.09174346923828,107.11000061035156,17.309999465942383,10.800000190734863,14.220000267028809,52.08000183105469,14.050000190734863
2015-08-19,20.91616439819336,12.652058601379395,14.827409744262695,13.228845596313477,10.58052921295166,36.603546142578125,108.55000305175781,16.950000762939453,10.9399995803833,14.569999694824219,51.84000015258789,13.430000305175781
2015-08-20,21.034894943237305,12.82928466796875,14.866896629333496,13.08131217956543,10.393525123596191,37.24329376220703,110.44000244140625,16.90999984741211,11.140000343322754,14.779999732971191,52.63999938964844,13.369999885559082
2015-08-21,20.629236221313477,12.602828025817871,14.620102882385254,12.884600639343262,10.295101165771484,37.48935317993164,111.12999725341797,16.649999618530273,11.199999809265137,14.609999656677246,51.119998931884766,13.229999542236328
2015-08-24,20.52039909362793,12.317296028137207,14.25484561920166,12.284629821777344,9.743928909301758,37.292503356933594,110.52999877929688,16.110000610351562,11.140000343322754,14.130000114440918,50.52000045776367,12.489999771118164
2015-08-25,20.55008316040039,12.504368782043457,14.314077377319336,12.353480339050293,9.901407241821289,36.82991409301758,109.16000366210938,16.15999984741211,11.020000457763672,13.989999771118164,51.08000183105469,12.729999542236328
2015-08-26,20.461036682128906,12.317296028137207,14.225231170654297,12.373150825500488,10.058884620666504,36.29843521118164,107.66999816894531,16.149999618530273,10.869999885559082,13.5600004196167,50.959999084472656,12.770000457763672
2015-08-27,20.688600540161133,12.622519493103027,14.738563537597656,13.199338912963867,10.95453929901123,36.259063720703125,107.7300033569336,16.90999984741211,10.850000381469727,13.800000190734863,50.560001373291016,13.949999809265137
2015-08-28,20.658916473388672,12.976975440979004,15.123562812805176,13.809144020080566,11.545079231262207,36.61338806152344,108.69999694824219,17.520000457763672,10.949999809265137,13.920000076293945,51.439998626708984,14.880000114440918
2015-08-31,20.658916473388672,12.92774486541748,15.488818168640137,14.546812057495117,12.234045028686523,36.66259765625,108.81999969482422,18.170000076293945,10.979999542236328,13.989999771118164,50.79999923706055,15.890000343322754
2015-09-01,20.441247940063477,12.799747467041016,14.975485801696777,13.671445846557617,11.338391304016113,36.780704498291016,109.19999694824219,17.31999969482422,11.020000457763672,13.9399995803833,50.84000015258789,14.8100004196167
2015-09-02,20.40167236328125,12.92774486541748,15.103819847106934,13.887828826904297,11.535238265991211,36.59370040893555,108.62000274658203,17.56999969482422,10.949999809265137,14.020000457763672,49.84000015258789,15.09000015258789
2015-09-03,20.461036682128906,13.055742263793945,15.202536582946777,14.064868927001953,11.692715644836426,36.3476448059082,107.83999633789062,17.700000762939453,10.880000114440918,14.020000457763672,51.36000061035156,15.34000015258789
2015-09-04,20.470930099487305,12.839131355285645,15.014973640441895,13.799308776855469,11.456499099731445,36.2098503112793,107.48999786376953,17.459999084472656,10.829999923706055,13.920000076293945,50.15999984741211,15.079999923706055
2015-09-08,20.708389282226562,13.183740615844727,15.123562812805176,13.809144020080566,11.4860258102417,36.21969223022461,107.5199966430664,17.520000457763672,10.84000015258789,14.119999885559082,51.08000183105469,15.020000457763672
2015-09-09,20.738069534301758,13.104972839355469,14.926127433776855,13.464899063110352,11.180912971496582,35.737422943115234,106.12999725341797,17.190000534057617,10.699999809265137,13.930000305175781,50.20000076293945,14.510000228881836
2015-09-10,20.69849395751953,13.213277816772461,15.054460525512695,13.720623970031738,11.417129516601562,35.84568405151367,106.37999725341797,17.420000076293945,10.720000267028809,13.989999771118164,50.599998474121094,14.930000305175781
2015-09-11,20.777647018432617,13.272353172302246,15.034716606140137,13.582926750183105,11.220281600952148,35.75710678100586,106.16000366210938,17.31999969482422,10.710000038146973,13.949999809265137,51.0,14.649999618530273
2015-09-14,20.965635299682617,12.917899131774902,14.847152709960938,13.199338912963867,10.934853553771973,35.776790618896484,106.22000122070312,17.09000015258789,10.720000267028809,13.789999961853027,52.119998931884766,14.390000343322754
2015-09-15,20.856800079345703,12.937591552734375,14.896512031555176,13.327201843261719,11.1415433883667,35.66852951049805,105.9000015258789,17.149999618530273,10.670000076293945,13.770000457763672,51.560001373291016,14.569999694824219
2015-09-16,20.728178024291992,13.006512641906738,15.143306732177734,13.730460166931152,11.623819351196289,36.13111114501953,107.30999755859375,17.5,10.8100004196167,14.220000267028809,50.439998626708984,15.359999656677246
2015-09-17,20.649024963378906,13.026204109191895,15.044588088989258,13.6025972366333,11.505709648132324,36.505123138427734,108.41000366210938,17.389999389648438,10.9399995803833,14.420000076293945,50.2400016784668,15.229999542236328
2015-09-18,20.52039909362793,12.701287269592285,14.817538261413574,13.278023719787598,11.121858596801758,36.7708625793457,109.20999908447266,17.0,11.010000228881836,14.470000267028809,49.31999969482422,14.619999885559082
2015-09-21,20.668811798095703,12.661903381347656,14.985358238220215,13.582926750183105,11.436814308166504,36.57401657104492,108.52999877929688,17.270000457763672,10.9399995803833,14.489999771118164,48.63999938964844,15.050000190734863
2015-09-22,20.4907169342041,12.366525650024414,14.896512031555176,13.612433433532715,11.40728759765625,36.29843521118164,107.79000091552734,17.18000030517578,10.880000114440918,14.140000343322754,48.47999954223633,14.920000076293945
2015-09-23,20.470930099487305,12.346833229064941,14.778050422668457,13.386214256286621,11.121858596801758,36.446067810058594,108.22000122070312,16.969999313354492,10.90999984741211,14.119999885559082,48.52000045776367,14.4399995803833
2015-09-24,20.54018783569336,12.464984893798828,14.866896629333496,13.405885696411133,11.190754890441895,37.19408416748047,110.48999786376953,17.06999969482422,11.130000114440918,14.430000305175781,49.119998931884766,14.59000015258789
2015-09-25,20.906269073486328,12.258219718933105,14.955741882324219,13.464899063110352,11.239967346191406,36.99723815917969,109.80999755859375,17.18000030517578,11.079999923706055,14.399999618530273,48.31999969482422,14.720000267028809
2015-09-28,20.738069534301758,12.189297676086426,14.748435020446777,13.15999698638916,10.92501163482666,36.53464889526367,108.41999816894531,16.899999618530273,10.9399995803833,13.9399995803833,49.08000183105469,14.380000114440918
2015-09-29,20.668811798095703,12.307449340820312,14.847152709960938,13.337037086486816,11.072647094726562,36.36732864379883,107.9800033569336,17.030000686645508,10.899999618530273,13.970000267028809,47.52000045776367,14.609999656677246
2015-09-30,20.658916473388672,12.514214515686035,14.955741882324219,13.415721893310547,11.17107105255127,36.0031623840332,106.86000061035156,17.079999923706055,10.779999732971191,13.869999885559082,46.439998626708984,14.680000305175781
2015-10-01,20.56987190246582,12.415754318237305,14.857025146484375,13.219009399414062,11.062804222106934,35.93426513671875,106.7300033569336,16.969999313354492,10.760000228881836,13.899999618530273,44.68000030517578,14.579999923706055
2015-10-02,20.708389282226562,12.533905982971191,14.955741882324219,13.317365646362305,11.239967346191406,36.70196533203125,108.98999786376953,17.049999237060547,11.0,14.550000190734863,45.119998931884766,14.770000457763672
2015-10-05,20.797435760498047,12.445293426513672,15.153178215026855,13.612433433532715,11.466341018676758,36.65275573730469,108.7699966430664,17.280000686645508,10.960000038146973,14.890000343322754,45.2400016784668,15.0
2015-10-06,21.064577102661133,12.415754318237305,15.449331283569336,14.123882293701172,11.948616981506348,36.99723815917969,109.86000061035156,17.790000915527344,11.079999923706055,15.069999694824219,45.47999954223633,15.739999771118164
2015-10-07,21.034894943237305,12.592982292175293,15.419715881347656,13.946842193603516,11.869877815246582,36.96771240234375,109.69999694824219,17.690000534057617,11.0600004196167,15.289999961853027,45.560001373291016,15.569999694824219
2015-10-08,21.024999618530273,12.504368782043457,15.488818168640137,14.222238540649414,12.16514778137207,36.780704498291016,109.13999938964844,17.920000076293945,11.010000228881836,14.989999771118164,45.7599983215332,16.040000915527344
2015-10-09,21.054683685302734,13.124664306640625,15.557921409606934,14.104211807250977,12.096251487731934,37.34171676635742,110.87000274658203,17.90999984741211,11.180000305175781,15.119999885559082,46.31999969482422,15.989999771118164
2015-10-12,21.14373016357422,13.045896530151367,15.311126708984375,13.63210391998291,11.633660316467285,37.4598274230957,111.30999755859375,17.459999084472656,11.229999542236328,15.130000114440918,46.68000030517578,15.3100004196167
2015-10-13,21.28224754333496,12.898207664489746,15.212409019470215,13.386214256286621,11.4860258102417,37.676353454589844,111.86000061035156,17.299999237060547,11.279999732971191,15.15999984741211,45.84000015258789,15.0600004196167
2015-10-14,21.193201065063477,13.006512641906738,15.251895904541016,13.464899063110352,11.545079231262207,38.34563446044922,113.80999755859375,17.31999969482422,11.479999542236328,15.420000076293945,46.560001373291016,15.050000190734863
2015-10-15,21.064577102661133,13.006512641906738,15.212409019470215,13.455063819885254,11.574606895446777,38.18815612792969,113.29000091552734,17.329999923706055,11.430000305175781,15.390000343322754,45.2400016784668,15.130000114440918
2015-10-16,20.97553062438965,12.878515243530273,15.222280502319336,13.563255310058594,11.633660316467285,37.90272903442383,112.48999786376953,17.34000015258789,11.350000381469727,15.279999732971191,44.599998474121094,15.220000267028809
2015-10-19,20.945846557617188,12.701287269592285,14.945871353149414,13.150160789489746,11.358075141906738,37.853515625,112.0199966430664,17.030000686645508,11.289999961853027,15.109999656677246,44.84000015258789,14.829999923706055
2015-10-20,21.163516998291016,12.67175006866455,14.975485801696777,13.189502716064453,11.289178848266602,37.97162628173828,112.7300033569336,17.049999237060547,11.380000114440918,15.1899995803833,45.2400016784668,14.729999542236328
2015-10-21,21.08436393737793,12.464984893798828,14.847152709960938,13.041970252990723,11.092331886291504,37.65666961669922,111.7300033569336,16.899999618530273,11.270000457763672,14.989999771118164,43.79999923706055,14.430000305175781
2015-10-22,20.985422134399414,12.514214515686035,14.896512031555176,13.140324592590332,11.210440635681152,37.617305755615234,111.69000244140625,16.959999084472656,11.270000457763672,15.109999656677246,43.439998626708984,14.510000228881836
2015-10-23,20.846906661987305,12.504368782043457,14.807665824890137,13.0026273727417,11.02343463897705,37.57793426513672,111.5,16.799999237060547,11.25,15.119999885559082,42.08000183105469,14.270000457763672
2015-10-26,20.965635299682617,12.415754318237305,14.768178939819336,12.83542251586914,10.856115341186523,37.54840850830078,111.43000030517578,16.649999618530273,11.239999771118164,15.109999656677246,39.959999084472656,14.010000228881836
2015-10-27,20.856800079345703,12.4256010055542,14.699076652526855,12.746902465820312,10.68879508972168,37.636985778808594,111.68000030517578,16.520000457763672,11.270000457763672,15.130000114440918,39.959999084472656,13.819999694824219
2015-10-28,20.95574188232422,12.4256010055542,14.945871353149414,13.228845596313477,11.328548431396484,37.33187484741211,110.77999877929688,16.989999771118164,11.180000305175781,15.260000228881836,38.68000030517578,14.6899995803833
