Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2011-04-15,32.94,62.4,8.64,31.16,22.33,24.51,23.65,29.46,34.69
2011-04-18,32.47,61.47,8.52,30.71,22.13,24.37,23.45,29.13,34.38
2011-04-19,33.05,62.09,8.55,30.98,22.19,24.42,23.45,29.37,34.46
2011-04-20,33.49,63.55,8.57,31.48,22.66,24.54,23.76,29.66,35.08
2011-04-21,33.85,63.85,8.62,31.58,22.86,24.55,23.76,29.74,35.27
2011-04-25,33.59,63.51,8.61,31.48,22.87,24.49,23.79,29.78,35.24
2011-04-26,33.96,64.14,8.66,32.09,23.06,24.66,23.98,30.13,35.3
2011-04-27,34.07,64.11,8.72,32.23,23.2,24.82,24.17,30.47,35.72
2011-04-28,34.06,64.1,8.79,32.34,23.21,24.97,24.38,30.62,35.87
2011-04-29,34.2,65.06,8.77,32.47,23.19,25.05,24.43,30.6,35.84
2011-05-02,33.96,64.19,8.73,32.42,23.11,25.08,24.44,30.92,35.96
2011-05-03,33.65,62.58,8.77,32.29,23.12,25.14,24.6,30.84,35.76
2011-05-04,33.05,61.48,8.7,31.82,23.05,25.11,24.57,30.81,35.68
2011-05-05,32.66,60.2,8.58,31.67,22.93,24.92,24.39,30.61,35.58
2011-05-06,32.93,60.47,8.63,31.94,22.97,24.98,24.53,30.83,35.61
2011-05-09,33.4,61.53,8.6,32.08,23.06,25.07,24.58,31.0,35.65
2011-05-10,33.69,61.82,8.68,32.37,23.27,25.22,24.94,31.2,36.11
2011-05-11,32.79,60.03,8.57,31.94,23.06,25.17,24.85,31.14,35.77
2011-05-12,32.76,59.94,8.57,32.0,23.24,25.55,25.11,31.43,36.12
2011-05-13,32.34,59.65,8.44,31.62,22.95,25.51,24.99,31.33,35.85
2011-05-16,32.22,59.2,8.43,31.5,22.62,25.52,25.02,31.39,35.37
2011-05-17,31.85,59.2,8.5,31.07,22.62,25.58,25.2,31.39,35.41
2011-05-18,32.56,60.39,8.53,31.49,22.79,25.62,25.12,31.63,35.82
2011-05-19,32.55,60.4,8.53,31.69,22.83,25.76,25.18,31.56,35.94
2011-05-20,32.22,60.33,8.42,31.36,22.7,25.68,25.15,31.3,35.59
2011-05-23,31.89,59.39,8.3,30.91,22.38,25.51,24.85,30.98,35.26
2011-05-24,32.05,60.23,8.29,30.75,22.31,25.48,24.83,30.89,35.08
2011-05-25,32.5,61.25,8.29,31.01,22.38,25.32,24.78,30.93,35.09
2011-05-26,32.58,61.56,8.34,31.14,22.53,25.36,24.77,30.98,35.41
2011-05-27,32.93,61.71,8.4,31.29,22.64,25.46,24.77,31.0,35.49
2011-05-31,33.26,62.33,8.48,31.58,22.95,25.67,24.96,31.36,35.74
2011-06-01,32.22,60.85,8.2,30.54,22.47,25.41,24.7,30.93,34.93
2011-06-02,32.27,60.82,8.2,30.7,22.49,25.12,24.63,30.86,34.85
2011-06-03,31.86,60.84,8.15,30.29,22.15,24.88,24.46,30.56,34.4
2011-06-06,31.55,59.46,7.99,30.07,21.99,24.75,24.35,30.38,34.04
2011-06-07,31.66,59.46,7.98,30.06,21.92,24.7,24.38,30.44,34.07
2011-06-08,31.34,59.64,7.9,29.8,21.77,24.71,24.43,30.47,33.81
2011-06-09,31.86,60.45,7.99,30.02,21.79,24.85,24.46,30.8,34.09
2011-06-10,31.45,59.28,7.94,29.55,21.49,24.56,24.29,30.23,33.46
2011-06-13,31.27,58.34,8.02,29.55,21.5,24.67,24.41,30.38,33.42
2011-06-14,31.87,59.59,8.06,30.12,21.77,24.93,24.5,30.64,34.01
2011-06-15,31.14,58.22,7.89,29.66,21.36,24.56,24.2,30.22,33.49
2011-06-16,30.83,58.31,7.93,29.76,21.31,24.76,24.39,30.27,33.41
2011-06-17,30.83,58.16,8.0,29.89,21.29,24.92,24.56,30.34,33.66
2011-06-20,31.09,58.32,8.0,30.16,21.37,25.1,24.7,30.65,33.93
2011-06-21,31.89,59.48,8.11,30.63,21.75,25.08,24.71,30.84,34.63
2011-06-22,31.76,59.31,8.06,30.46,21.6,24.92,24.55,30.66,34.36
2011-06-23,31.73,58.66,7.98,30.39,21.75,24.69,24.34,30.62,34.48
2011-06-24,31.53,57.55,7.93,30.05,21.37,24.49,24.42,30.27,34.15
2011-06-27,31.6,57.86,8.01,30.28,21.66,24.61,24.59,30.42,34.56
2011-06-28,32.21,59.55,8.05,30.75,21.93,24.65,24.71,30.85,35.22
2011-06-29,32.72,60.24,8.22,30.91,22.1,24.8,24.87,30.91,35.38
2011-06-30,33.13,61.14,8.25,31.4,22.38,24.99,24.92,31.01,35.66
2011-07-01,33.43,61.71,8.4,31.97,22.75,25.18,25.22,31.38,36.38
2011-07-05,33.47,62.09,8.32,31.79,22.78,25.17,25.07,31.3,36.54
2011-07-06,33.61,61.98,8.28,31.96,22.89,25.31,25.12,31.38,36.41
2011-07-07,34.11,62.91,8.42,32.3,23.17,25.49,25.23,31.37,36.91
2011-07-08,33.85,62.39,8.31,31.89,23.05,25.4,25.13,31.23,36.69
2011-07-11,33.17,60.91,8.08,31.3,22.67,25.21,24.86,30.8,35.98
2011-07-12,33.04,60.68,8.05,31.0,22.47,25.13,24.97,30.8,35.81
2011-07-13,33.32,61.14,8.06,31.13,22.52,25.13,24.91,30.92,35.99
2011-07-14,33.0,60.73,8.0,30.79,22.33,25.02,24.8,30.87,35.72
2011-07-15,33.3,62.36,7.98,30.81,22.57,25.09,24.83,30.71,35.74
2011-07-18,32.9,62.15,7.87,30.47,22.49,24.93,24.59,30.48,35.39
2011-07-19,33.4,63.29,7.97,30.86,23.03,25.28,24.81,30.75,36.07
2011-07-20,33.37,63.12,8.06,30.92,22.97,25.24,24.96,30.65,35.89
2011-07-21,33.78,64.37,8.25,31.39,23.07,25.45,25.33,31.11,36.3
2011-07-22,33.62,64.69,8.23,31.06,23.27,25.4,25.17,31.06,36.44
2011-07-25,33.53,64.43,8.17,31.04,23.21,25.17,25.26,30.74,36.21
2011-07-26,33.17,64.12,8.16,30.47,23.31,25.1,25.17,30.49,36.14
2011-07-27,32.41,62.91,7.97,29.64,22.7,24.83,25.1,29.96,35.51
2011-07-28,32.35,62.65,7.97,29.39,22.66,24.83,24.94,29.93,35.34
2011-07-29,31.98,62.03,7.95,29.24,22.48,24.67,24.69,29.78,35.17
2011-08-01,31.87,61.94,7.93,29.06,22.46,24.58,24.77,29.27,34.98
2011-08-02,30.89,60.21,7.71,28.05,21.99,24.26,24.34,28.64,33.66
2011-08-03,31.05,59.87,7.75,28.3,22.22,24.36,24.34,28.69,33.91
2011-08-04,28.95,55.76,7.36,26.78,21.32,23.6,23.54,27.55,32.26
2011-08-05,28.88,55.23,7.22,26.78,21.19,23.93,23.74,27.76,32.23
2011-08-08,26.77,50.53,6.53,24.89,20.0,23.03,22.48,26.34,30.21
2011-08-09,28.42,53.1,7.04,26.12,20.91,23.59,23.22,27.3,31.61
2011-08-10,27.44,51.27,6.55,24.79,20.09,22.68,22.78,26.15,30.26
2011-08-11,28.79,53.93,6.92,25.97,20.86,23.36,23.74,27.34,31.6
2011-08-12,28.98,54.33,6.87,26.48,21.01,23.64,23.6,27.61,31.99
2011-08-15,29.44,56.16,7.09,26.88,21.38,23.97,24.4,28.08,32.46
2011-08-16,28.97,55.23,6.95,26.5,21.22,24.03,24.37,28.05,32.28
2011-08-17,29.06,55.45,6.99,26.41,21.13,24.19,24.55,28.08,32.24
2011-08-18,27.36,52.24,6.65,24.95,20.1,23.76,24.26,27.15,30.64
2011-08-19,26.93,51.31,6.52,24.56,19.61,23.64,24.11,27.08,30.2
2011-08-22,26.93,50.9,6.44,24.66,19.72,23.72,24.05,27.06,30.29
2011-08-23,27.88,53.19,6.65,25.53,20.44,24.2,24.48,27.94,31.46
2011-08-24,28.27,53.51,6.82,26.04,20.62,24.31,25.01,28.27,32.02
2011-08-25,27.96,52.38,6.8,25.55,20.33,23.94,24.6,27.79,31.38
2011-08-26,28.55,53.4,6.86,26.08,20.73,24.14,24.56,28.14,32.04
2011-08-29,29.42,54.95,7.15,26.91,21.25,24.57,25.05,28.85,32.97
2011-08-30,29.66,55.28,7.1,27.14,21.34,24.64,25.06,28.95,33.12
2011-08-31,29.74,55.69,7.19,27.32,21.28,24.72,25.23,29.15,33.32
2011-09-01,29.33,55.27,7.03,26.88,21.05,24.63,25.06,28.96,32.91
2011-09-02,28.58,53.73,6.74,26.01,20.57,24.28,24.78,28.32,31.98
2011-09-06,28.43,53.14,6.62,25.75,20.47,24.18,24.66,28.39,31.89
2011-09-07,29.25,55.09,6.94,26.55,21.01,24.61,24.94,29.07,32.71
2011-09-08,28.86,54.45,6.79,26.15,20.9,24.55,24.92,28.76,32.27
2011-09-09,27.91,52.65,6.57,25.45,20.46,24.0,24.42,27.9,31.42
2011-09-12,27.73,52.9,6.65,25.5,20.7,24.03,24.62,28.0,31.79
2011-09-13,28.18,53.05,6.69,25.97,20.94,24.12,24.78,28.28,32.16
2011-09-14,28.62,53.7,6.77,26.43,21.26,24.41,24.95,28.56,32.69
2011-09-15,29.11,54.77,6.94,26.97,21.6,24.69,25.26,28.82,33.24
2011-09-16,29.2,54.65,6.96,27.11,21.84,24.85,25.55,28.97,33.61
2011-09-19,28.77,53.78,6.78,26.86,21.78,24.64,25.41,28.7,33.55
2011-09-20,28.43,53.45,6.75,26.66,21.73,24.69,25.78,28.96,33.37
2011-09-21,27.15,51.23,6.42,25.56,21.41,24.18,25.3,28.18,32.3
2011-09-22,25.62,48.34,6.24,24.6,20.74,23.73,24.88,27.61,31.33
2011-09-23,25.58,47.81,6.3,24.85,20.98,23.77,25.12,27.62,31.8
2011-09-26,26.4,49.56,6.58,25.48,21.24,24.23,25.33,28.08,32.55
2011-09-27,26.95,50.28,6.61,25.93,21.51,24.38,25.42,28.51,32.77
2011-09-28,25.76,48.64,6.42,25.27,21.21,23.92,25.16,28.02,32.21
2011-09-29,25.78,49.1,6.6,25.63,21.16,24.15,25.57,28.2,31.94
2011-09-30,24.84,47.66,6.37,24.78,20.63,23.9,25.28,27.84,31.02
2011-10-03,24.13,46.04,6.09,24.08,20.17,23.56,24.68,26.95,30.12
2011-10-04,25.07,47.54,6.33,24.75,20.58,23.78,24.56,27.24,31.07
2011-10-05,26.07,49.3,6.42,25.28,21.01,23.81,24.57,27.68,31.64
2011-10-06,26.73,50.22,6.62,25.79,21.32,24.1,25.01,28.02,32.38
2011-10-07,26.33,49.61,6.38,25.73,21.24,24.23,25.12,27.99,32.35
2011-10-10,27.43,51.85,6.71,26.63,21.9,24.61,25.6,28.63,33.45
2011-10-11,27.47,51.96,6.71,26.7,21.99,24.56,25.37,28.59,33.59
2011-10-12,27.74,52.24,6.88,27.04,22.09,24.76,25.31,28.6,33.89
2011-10-13,27.59,52.16,6.72,26.81,22.34,24.68,25.31,28.58,33.86
2011-10-14,28.32,54.25,6.8,27.3,22.73,24.88,25.55,28.85,34.42
2011-10-17,27.36,53.26,6.59,26.52,22.37,24.71,25.45,28.35,33.71
2011-10-18,28.06,54.97,6.9,27.28,22.57,24.89,25.63,28.56,34.4
2011-10-19,27.25,54.4,6.8,26.95,22.13,24.82,25.65,28.51,33.88
2011-10-20,27.5,54.83,6.9,27.18,22.04,24.96,25.79,28.48,34.05
2011-10-21,28.23,55.84,7.08,27.7,22.32,25.36,26.23,29.05,34.99
2011-10-24,28.91,56.57,7.24,28.22,22.67,25.18,26.12,29.49,35.51
2011-10-25,28.17,55.39,7.02,27.64,22.31,24.89,25.82,28.89,34.74
2011-10-26,28.68,56.59,7.15,27.84,22.41,25.14,25.93,29.28,34.6
2011-10-27,30.23,59.1,7.57,29.05,23.07,25.46,26.54,29.99,35.55
2011-10-28,30.44,59.49,7.58,29.05,23.15,25.39,26.33,30.02,35.27
2011-10-31,29.14,56.78,7.28,28.34,22.74,25.01,26.21,29.45,34.73
2011-11-01,28.36,54.95,6.94,27.48,22.11,24.58,25.66,28.88,33.98
2011-11-02,29.07,56.6,7.14,28.03,22.38,24.81,26.11,29.08,34.33
2011-11-03,29.66,58.09,7.27,28.71,22.91,25.12,26.42,29.39,34.77
2011-11-04,29.59,58.04,7.17,28.49,22.77,24.97,26.3,29.12,34.64
2011-11-07,29.84,58.36,7.21,28.56,22.91,25.18,26.45,29.46,34.86
2011-11-08,30.2,59.32,7.34,28.88,23.17,25.43,26.62,29.82,35.2
2011-11-09,28.73,56.69,6.94,27.76,22.37,24.84,26.04,28.96,33.94
2011-11-10,29.07,57.68,6.98,28.1,22.44,25.08,26.21,29.38,34.26
2011-11-11,29.75,58.86,7.14,28.77,22.87,25.37,26.59,29.89,35.13
2011-11-14,29.44,58.09,7.0,28.59,22.69,25.15,26.27,29.69,34.87
2011-11-15,29.5,58.02,7.03,28.76,23.0,25.27,26.32,29.76,34.99
2011-11-16,28.8,57.15,6.86,28.34,22.66,25.05,26.0,29.19,34.34
2011-11-17,27.98,55.85,6.72,27.85,22.22,24.96,25.87,28.88,33.73
2011-11-18,28.14,55.51,6.74,27.92,22.04,25.03,26.05,28.82,33.71
2011-11-21,27.64,54.52,6.58,27.27,21.65,24.63,25.73,28.27,33.19
2011-11-22,27.43,54.0,6.52,27.09,21.62,24.65,25.41,28.34,33.17
2011-11-23,26.71,52.37,6.34,26.47,21.1,24.39,25.01,27.93,32.51
2011-11-25,26.57,51.99,6.35,26.42,20.99,24.47,25.14,27.82,32.33
2011-11-28,27.57,53.94,6.54,27.31,21.68,24.86,25.45,28.57,33.32
2011-11-29,27.62,54.71,6.51,27.34,21.57,25.12,25.73,28.69,33.44
2011-11-30,29.2,57.73,6.91,28.74,22.4,25.71,26.48,29.73,34.48
2011-12-01,29.02,57.41,6.87,28.65,22.52,25.67,26.4,29.77,34.5
2011-12-02,28.76,57.36,6.96,28.59,22.5,25.58,26.13,29.4,34.77
2011-12-05,29.1,58.07,7.1,28.89,22.76,25.73,26.33,29.45,35.09
2011-12-06,29.37,58.06,7.11,28.88,22.75,25.76,26.41,29.58,34.98
2011-12-07,29.4,57.51,7.2,28.87,22.77,25.83,26.37,29.8,35.2
2011-12-08,28.48,55.9,6.92,28.16,22.41,25.53,25.99,29.24,34.45
2011-12-09,28.85,57.17,7.07,28.81,22.76,25.8,26.32,29.67,35.02
2011-12-12,28.16,55.84,6.9,28.28,22.48,25.56,26.09,29.32,34.91
2011-12-13,27.69,55.32,6.8,27.91,22.27,25.51,26.19,29.27,34.23
2011-12-14,27.35,53.76,6.78,27.58,21.92,25.38,26.03,29.25,33.87
2011-12-15,27.53,53.53,6.78,27.77,21.87,25.64,26.34,29.58,33.93
2011-12-16,27.71,54.1,6.81,27.89,21.93,25.61,26.26,29.48,33.93
2011-12-19,27.22,53.15,6.66,27.6,21.72,25.5,26.07,29.48,33.55
2011-12-20,28.29,55.34,6.91,28.55,22.34,26.03,26.62,30.1,34.47
2011-12-21,28.33,55.95,6.94,28.56,21.97,26.31,27.02,30.29,34.59
2011-12-22,28.61,56.6,7.09,28.83,22.22,26.3,27.05,30.51,34.69
2011-12-23,28.88,56.93,7.14,29.1,22.44,26.48,27.22,30.71,35.07
2011-12-27,28.88,57.08,7.1,29.09,22.48,26.53,27.44,30.78,35.18
2011-12-28,28.19,55.99,6.99,28.63,22.25,26.4,27.34,30.44,34.79
2011-12-29,28.55,56.57,7.1,28.99,22.42,26.54,27.56,30.66,35.15
2011-12-30,28.54,56.55,7.06,28.81,22.35,26.42,27.36,30.61,34.93
2012-01-03,29.33,58.12,7.24,29.44,22.66,26.4,26.87,31.01,35.22
2012-01-04,29.57,58.24,7.22,29.58,22.72,26.34,26.72,30.86,35.5
2012-01-05,29.66,57.96,7.32,29.59,22.79,26.32,26.77,30.94,35.8
2012-01-06,29.62,57.62,7.27,29.53,22.8,26.15,26.63,31.0,35.85
2012-01-09,29.68,57.9,7.31,29.75,22.77,26.19,26.67,31.05,35.8
2012-01-10,30.23,58.41,7.44,30.18,22.85,26.28,26.71,31.28,36.03
2012-01-11,30.53,57.63,7.53,30.27,22.92,26.17,26.58,31.31,36.08
2012-01-12,30.95,57.09,7.56,30.54,23.03,26.16,26.55,31.4,36.19
2012-01-13,30.75,56.8,7.5,30.3,22.9,26.14,26.53,31.26,36.15
2012-01-17,30.92,57.2,7.44,30.45,23.0,26.23,26.51,31.46,36.24
2012-01-18,31.27,58.14,7.56,30.72,23.34,26.29,26.5,31.63,36.83
2012-01-19,31.3,58.38,7.63,31.05,23.5,26.34,26.28,31.63,37.15
2012-01-20,31.16,58.39,7.68,30.87,23.53,26.35,26.32,31.63,36.84
2012-01-23,31.14,58.85,7.7,30.83,23.61,26.32,26.42,31.49,36.82
2012-01-24,31.14,58.68,7.69,30.87,23.59,26.18,26.21,31.5,36.92
2012-01-25,31.64,59.4,7.71,31.21,23.78,26.48,26.64,31.73,37.19
2012-01-26,31.63,58.59,7.64,31.15,23.62,26.38,26.74,31.59,37.13
2012-01-27,31.67,58.47,7.67,31.12,23.62,26.2,26.41,31.61,37.1
2012-01-30,31.64,58.19,7.6,31.01,23.69,26.03,26.24,31.56,37.0
2012-01-31,31.67,57.82,7.63,30.92,23.73,26.05,26.37,31.59,36.99
2012-02-01,31.99,58.05,7.75,31.25,23.97,26.23,26.46,31.9,37.11
2012-02-02,31.83,58.49,7.79,31.27,24.03,26.33,26.42,31.77,37.07
2012-02-03,32.27,59.53,8.0,31.81,24.34,26.41,26.48,31.96,37.83
2012-02-06,32.09,60.24,7.96,31.73,24.35,26.4,26.37,31.78,37.75
2012-02-07,32.05,60.55,7.96,31.7,24.41,26.42,26.56,31.9,37.93
2012-02-08,32.09,60.34,8.02,31.77,24.56,26.43,26.59,31.9,38.02
2012-02-09,32.12,60.35,7.99,31.85,24.8,26.57,26.52,31.73,38.08
2012-02-10,31.56,59.75,7.91,31.56,24.61,26.52,26.46,31.6,37.87
2012-02-13,31.64,60.22,7.98,31.94,24.77,26.63,26.43,31.83,38.18
2012-02-14,31.24,60.33,7.9,31.83,24.81,26.7,26.44,31.97,38.13
2012-02-15,31.26,60.23,7.86,31.42,24.68,26.69,26.39,31.91,37.96
2012-02-16,31.82,61.01,7.98,31.71,25.04,26.86,26.67,32.08,38.12
2012-02-17,31.83,61.24,8.03,31.82,25.04,26.88,26.65,31.98,38.46
2012-02-21,32.02,61.66,8.02,31.94,25.15,26.73,26.55,31.75,38.32
2012-02-22,31.97,61.8,7.92,31.9,25.06,26.66,26.58,31.75,38.22
2012-02-23,32.0,62.11,7.99,32.0,25.16,26.79,26.56,31.77,38.41
2012-02-24,31.99,62.36,7.96,32.0,25.3,26.88,26.67,31.93,38.37
2012-02-27,31.99,62.16,8.02,32.02,25.35,26.88,26.67,31.99,38.59
2012-02-28,32.1,61.95,8.05,31.98,25.53,26.97,26.54,32.12,38.8
2012-02-29,31.49,61.25,8.01,31.78,25.42,27.02,26.53,31.92,38.66
2012-03-01,31.84,61.84,8.1,31.89,25.57,26.98,26.6,32.09,38.98
2012-03-02,31.76,61.14,8.07,31.71,25.53,27.01,26.58,32.04,38.96
2012-03-05,31.25,60.74,8.04,31.48,25.31,27.13,26.64,31.97,38.92
2012-03-06,30.61,59.75,7.85,30.77,25.07,26.9,26.54,31.55,38.31
2012-03-07,30.69,60.25,7.94,31.09,25.25,26.94,26.55,31.69,38.75
2012-03-08,31.2,60.74,8.02,31.53,25.51,27.13,26.64,32.05,39.14
2012-03-09,31.21,60.69,8.08,31.6,25.62,27.22,26.74,32.18,39.37
2012-03-12,31.04,60.35,8.06,31.59,25.66,27.31,27.05,32.18,39.26
2012-03-13,31.55,61.08,8.37,32.25,26.17,27.52,27.14,32.64,39.87
2012-03-14,31.43,60.49,8.38,32.17,26.26,27.44,26.74,32.63,39.82
2012-03-15,31.66,60.59,8.53,32.56,26.33,27.49,26.71,32.68,39.95
2012-03-16,31.72,61.42,8.56,32.57,26.32,27.47,26.69,32.68,39.82
2012-03-19,31.92,61.7,8.61,32.57,26.51,27.48,26.51,32.67,40.03
2012-03-20,31.74,60.77,8.65,32.2,26.49,27.47,26.54,32.5,40.09
2012-03-21,31.74,60.05,8.61,32.18,26.48,27.51,26.48,32.48,40.15
2012-03-22,31.23,58.7,8.5,31.82,26.42,27.53,26.55,32.38,40.05
2012-03-23,31.56,59.34,8.57,31.87,26.42,27.6,26.55,32.47,40.09
2012-03-26,31.97,59.78,8.7,32.34,26.8,27.79,26.74,33.04,40.73
2012-03-27,31.9,59.18,8.62,32.24,26.8,27.77,26.87,33.1,40.67
2012-03-28,31.46,58.44,8.64,31.93,26.7,27.7,26.65,33.03,40.32
2012-03-29,31.5,58.44,8.56,31.95,26.65,27.7,26.75,33.1,40.31
2012-03-30,31.61,58.92,8.61,32.09,26.57,27.86,26.89,33.35,40.49
2012-04-02,32.06,59.49,8.67,32.3,26.85,28.08,27.03,33.47,40.59
2012-04-03,31.82,58.98,8.62,32.07,26.83,27.92,27.01,33.45,40.51
2012-04-04,31.37,58.22,8.49,31.84,26.51,27.84,26.98,33.27,40.14
2012-04-05,31.19,57.89,8.46,31.71,26.57,27.84,26.78,33.26,40.41
2012-04-09,30.74,57.16,8.33,31.19,26.39,27.58,26.64,32.85,40.05
2012-04-10,30.11,56.04,8.15,30.56,26.02,27.34,26.29,32.47,39.07
2012-04-11,30.43,56.05,8.28,30.9,26.17,27.48,26.35,32.59,39.61
2012-04-12,31.26,57.28,8.44,31.56,26.5,27.49,26.44,32.77,40.11
2012-04-13,30.89,56.41,8.24,31.16,26.08,27.49,26.35,32.44,40.0
2012-04-16,30.99,56.04,8.3,31.24,25.81,27.61,26.59,32.45,39.86
2012-04-17,31.41,56.95,8.41,31.76,26.37,27.88,26.73,32.93,40.28
2012-04-18,31.32,56.83,8.35,31.62,26.18,27.88,26.68,32.84,40.34
2012-04-19,31.21,56.76,8.32,31.27,25.89,27.79,26.61,32.89,40.02
2012-04-20,31.19,56.63,8.27,31.54,25.79,28.05,26.88,33.07,40.08
2012-04-23,30.81,56.57,8.21,31.18,25.59,27.61,26.76,32.81,39.65
2012-04-24,30.81,56.99,8.31,31.6,25.54,27.62,26.94,32.93,39.52
2012-04-25,31.46,57.55,8.38,31.66,26.26,27.8,27.08,33.27,40.18
2012-04-26,31.42,58.16,8.45,31.84,26.46,28.06,27.24,33.26,40.68
2012-04-27,31.58,58.14,8.45,32.04,26.45,28.01,27.33,33.28,41.19
2012-04-30,31.35,58.5,8.4,31.74,26.27,27.94,27.37,33.26,40.95
2012-05-01,31.54,59.34,8.49,31.84,26.35,28.01,27.5,33.39,41.22
2012-05-02,31.39,58.37,8.43,31.84,26.37,28.04,27.34,33.33,41.45
2012-05-03,31.03,57.4,8.35,31.59,26.15,28.08,27.26,33.2,41.12
2012-05-04,30.51,56.08,8.22,31.13,25.61,27.86,27.3,32.77,40.33
2012-05-07,30.53,55.92,8.27,31.05,25.54,27.9,27.24,32.84,40.31
2012-05-08,30.39,55.74,8.22,30.97,25.45,27.84,27.29,32.85,39.82
2012-05-09,30.12,55.47,8.13,30.61,25.45,27.7,27.31,32.63,39.67
2012-05-10,30.02,55.71,8.16,30.65,25.25,27.89,27.56,32.86,39.8
2012-05-11,29.94,55.3,8.07,30.59,25.27,27.82,27.57,32.82,39.72
2012-05-14,29.53,54.38,7.9,30.24,25.05,27.7,27.54,32.71,39.17
2012-05-15,29.08,53.47,7.86,30.09,24.98,27.67,27.35,32.52,39.1
2012-05-16,28.76,53.17,7.74,30.05,24.78,27.76,27.39,32.57,39.04
2012-05-17,28.13,52.83,7.59,29.41,24.43,27.57,27.24,32.27,38.01
2012-05-18,28.02,52.5,7.5,29.26,24.2,27.4,27.18,31.99,37.72
2012-05-21,28.84,53.71,7.57,29.91,24.8,27.51,27.21,32.3,38.39
2012-05-22,28.66,53.58,7.63,30.03,24.72,27.54,27.41,32.21,38.54
2012-05-23,29.0,53.78,7.66,30.19,24.74,27.47,27.26,32.07,38.74
2012-05-24,29.18,53.74,7.66,30.16,24.6,27.73,27.37,32.38,38.92
2012-05-25,29.06,53.48,7.64,29.95,24.55,27.7,27.46,32.3,38.86
2012-05-29,29.57,54.38,7.74,30.35,24.87,27.9,27.54,32.4,39.4
2012-05-30,29.04,52.71,7.57,29.85,24.72,27.67,27.37,32.22,38.78
2012-05-31,28.92,52.25,7.63,29.73,24.6,27.61,27.52,32.06,38.7
2012-06-01,28.3,50.94,7.35,28.91,23.96,27.11,27.41,31.49,37.48
2012-06-04,28.33,50.9,7.28,28.61,24.1,27.2,27.5,31.56,37.61
2012-06-05,28.6,51.34,7.4,28.7,24.25,27.16,27.6,31.74,37.82
2012-06-06,29.32,52.92,7.61,29.46,24.8,27.53,27.98,32.23,38.64
2012-06-07,29.37,52.96,7.61,29.62,24.68,27.63,28.2,32.25,38.64
2012-06-08,29.57,52.96,7.7,29.85,24.95,27.87,28.26,32.45,38.98
2012-06-11,29.02,52.24,7.56,29.46,24.6,27.74,28.23,32.16,38.39
2012-06-12,29.56,52.98,7.67,29.93,24.85,27.87,28.26,32.47,38.8
2012-06-13,29.11,52.31,7.65,29.63,24.7,27.83,28.27,32.43,38.23
2012-06-14,29.35,53.13,7.74,29.86,24.82,28.21,28.46,32.92,38.74
2012-06-15,29.69,54.14,7.85,30.13,25.09,28.26,28.61,33.04,39.12
2012-06-18,29.84,53.66,7.8,30.19,25.27,28.33,28.71,33.26,39.4
2012-06-19,30.41,54.43,7.94,30.6,25.47,28.31,28.65,33.57,39.76
2012-06-20,30.24,54.22,7.95,30.44,25.51,28.16,28.37,33.48,39.72
2012-06-21,29.25,52.0,7.78,29.84,24.91,27.83,28.08,33.01,38.85
2012-06-22,29.4,52.35,7.85,29.94,25.18,27.91,28.09,33.36,39.03
2012-06-25,29.03,51.17,7.68,29.39,24.67,27.74,28.03,32.95,38.42
2012-06-26,29.13,51.73,7.72,29.44,24.77,27.8,28.07,33.05,38.9
2012-06-27,29.44,52.8,7.81,29.73,24.92,27.97,28.39,33.41,38.85
2012-06-28,29.45,53.16,7.81,29.7,24.72,28.09,28.49,33.26,38.63
2012-06-29,30.34,54.76,8.01,30.74,25.4,28.62,28.65,33.89,39.45
2012-07-02,30.18,54.79,8.06,30.47,25.55,28.78,28.83,34.0,39.57
2012-07-03,30.61,56.1,8.1,30.79,25.75,28.92,28.76,33.99,39.53
2012-07-05,30.57,55.37,7.98,30.75,25.75,28.81,28.59,33.77,39.63
2012-07-06,30.22,54.7,7.92,30.34,25.37,28.78,28.53,33.55,39.44
2012-07-09,30.03,54.45,7.91,30.32,25.32,28.74,28.43,33.73,39.22
2012-07-10,29.58,53.6,7.85,29.83,25.03,28.78,28.48,33.57,38.99
2012-07-11,29.49,54.33,7.91,29.59,24.92,28.73,28.63,33.54,38.76
2012-07-12,29.34,54.14,7.83,29.48,24.67,28.76,28.67,33.62,38.67
2012-07-13,29.87,55.09,8.05,30.05,25.0,29.08,28.92,34.0,39.31
2012-07-16,29.75,55.27,8.03,29.84,24.97,28.93,28.91,34.06,39.05
2012-07-17,30.13,55.97,8.08,29.97,25.07,29.06,28.97,34.49,39.44
2012-07-18,30.31,56.45,8.04,30.53,25.5,29.06,29.06,34.55,39.65
2012-07-19,30.64,56.63,7.99,30.68,25.72,29.02,29.12,34.55,39.91
2012-07-20,30.45,56.76,7.87,30.3,25.43,28.84,29.18,34.1,39.42
2012-07-23,29.97,56.22,7.8,30.14,25.18,28.59,28.98,33.7,38.85
2012-07-24,29.5,55.32,7.78,29.81,24.93,28.5,28.73,33.33,38.58
2012-07-25,29.5,55.36,7.81,29.91,24.83,28.51,28.71,33.49,38.5
2012-07-26,29.64,56.93,7.93,30.37,25.21,28.98,29.16,33.81,39.12
2012-07-27,30.18,57.94,8.08,31.03,25.76,29.31,29.5,34.62,39.9
