,EWA,EWC,EWG,EWH,EWI,EWJ,EWL,EWM,EWP,EWS,EWT,EWU,EWW,EWY,EWZ,EZA
2008-07-25,14.846741676330566,24.43463897705078,22.599700927734375,11.927092552185059,37.88669204711914,40.939796447753906,18.446874618530273,20.119850158691406,31.314697265625,16.257369995117188,19.76808738708496,25.7110538482666,43.73542022705078,44.197174072265625,54.39181900024414,38.43092346191406
2008-07-28,14.303706169128418,24.1812686920166,22.22794532775879,11.6467866897583,37.34667205810547,40.46805191040039,18.21198081970215,20.080049514770508,30.81708335876465,16.009862899780273,19.437179565429688,25.258630752563477,43.32553482055664,43.18739700317383,54.2091178894043,38.36774826049805
2008-07-29,14.43079948425293,24.260440826416016,22.514501571655273,11.899062156677246,37.60247039794922,40.703922271728516,18.439041137695312,20.358665466308594,31.68199920654297,16.33553123474121,19.494728088378906,25.54301643371582,44.43224334716797,44.07634353637695,55.19997024536133,39.61017608642578
2008-07-30,14.54056453704834,24.965137481689453,22.622934341430664,12.032207489013672,37.58826446533203,41.07456588745117,18.619125366210938,20.577573776245117,31.76493263244629,16.47882652282715,19.55228042602539,26.09885597229004,44.866729736328125,43.8260612487793,57.92658996582031,40.81047439575195
2008-07-31,14.373031616210938,24.822612762451172,22.599700927734375,11.702844619750977,37.005611419677734,40.43435287475586,18.525171279907227,20.358665466308594,31.634599685668945,16.061969757080078,18.90485191345215,25.685203552246094,44.35026931762695,43.135623931884766,57.090335845947266,40.417388916015625
2008-08-01,13.974422454833984,24.38713264465332,22.26667022705078,11.723869323730469,36.70718002319336,39.861541748046875,18.36074447631836,20.43826675415039,30.917787551879883,15.892618179321289,18.804140090942383,25.504228591918945,44.09613037109375,42.69546127319336,55.57242202758789,39.53295135498047
2008-08-04,13.841552734375,23.595338821411133,22.158239364624023,11.534661293029785,36.49401092529297,38.850685119628906,18.54865837097168,20.139755249023438,30.734132766723633,15.710247993469238,18.818527221679688,25.206918716430664,43.563270568847656,41.71157455444336,53.16202926635742,38.25544357299805
2008-08-05,13.962868690490723,23.674518585205078,22.638423919677734,11.653791427612305,37.64509963989258,39.72676086425781,18.76789093017578,20.099950790405273,31.640522003173828,16.074993133544922,19.00555992126465,26.008371353149414,44.57161331176758,42.729976654052734,53.316646575927734,38.70467758178711
2008-08-06,14.078410148620605,23.951648712158203,22.708126068115234,11.653791427612305,37.61668395996094,39.49089431762695,18.71308135986328,19.900938034057617,31.51612091064453,15.91867446899414,19.336467742919922,25.956666946411133,45.04707717895508,43.23054885864258,54.46210479736328,39.49083709716797
2008-08-07,13.835774421691895,23.619096755981445,22.33637046813965,11.233331680297852,37.28982162475586,38.61481857299805,18.431211471557617,19.56262969970703,30.79338264465332,15.33247184753418,19.019948959350586,25.5947208404541,44.04694747924805,41.90144348144531,53.34474563598633,37.764076232910156
2008-08-08,13.853108406066895,23.239036560058594,22.173728942871094,11.506629943847656,36.877708435058594,39.18764114379883,18.556486129760742,19.60242462158203,30.799306869506836,15.449710845947266,19.782474517822266,25.5947208404541,44.005950927734375,43.049312591552734,52.43119812011719,37.55350875854492
2008-08-11,13.80111312866211,23.096511840820312,21.995595932006836,11.506629943847656,36.948768615722656,39.42349624633789,18.47035789489746,19.701929092407227,31.09551429748535,15.280364036560059,19.926345825195312,25.54301643371582,43.604270935058594,43.0752067565918,50.63218307495117,37.132328033447266
2008-08-12,13.639358520507812,23.033164978027344,21.88716697692871,11.408524513244629,36.8350715637207,39.15393829345703,18.337251663208008,19.244211196899414,30.846694946289062,15.006802558898926,19.696149826049805,25.03887176513672,42.91564178466797,42.289825439453125,49.8170166015625,36.851566314697266
2008-08-13,13.483383178710938,23.39739227294922,21.55413246154785,11.352460861206055,36.3234748840332,38.48003005981445,18.2354679107666,19.16461181640625,30.32537841796875,15.111016273498535,19.65298843383789,24.844974517822266,43.292755126953125,41.77198791503906,50.913272857666016,37.36397933959961
2008-08-14,13.396727561950684,23.429059982299805,21.422473907470703,11.471593856811523,35.769248962402344,38.244163513183594,18.07887077331543,19.045204162597656,29.815908432006836,15.215231895446777,19.811248779296875,24.806194305419922,44.26829147338867,42.34160614013672,50.75165939331055,38.02379608154297
2008-08-15,13.32162857055664,23.056921005249023,21.205612182617188,11.352460861206055,35.4708137512207,37.9745979309082,18.07887077331543,18.54767417907715,29.697420120239258,14.88956069946289,19.509119033813477,24.61229133605957,44.342071533203125,42.04816436767578,49.402400970458984,37.53244400024414
2008-08-18,13.304300308227539,22.938154220581055,21.05071449279785,11.023098945617676,35.371341705322266,38.31155776977539,17.96925926208496,18.428272247314453,29.4486083984375,14.79837703704834,18.703428268432617,24.495954513549805,43.51408767700195,41.35771560668945,48.643436431884766,37.02003860473633
2008-08-19,13.14254093170166,22.938154220581055,20.888071060180664,10.686731338500977,35.072906494140625,37.70504379272461,17.84398078918457,18.030254364013672,29.016155242919922,14.642050743103027,18.50200653076172,24.198646545410156,43.76821517944336,40.486026763916016,49.564022064208984,36.52867889404297
2008-08-20,13.442943572998047,23.452817916870117,20.94228744506836,11.072151184082031,34.817100524902344,38.10938262939453,17.718706130981445,18.388471603393555,29.03392219543457,14.928641319274902,18.97678565979004,24.314985275268555,43.96497344970703,41.167842864990234,51.5387077331543,36.7252197265625
2008-08-21,13.44871997833252,24.149593353271484,21.05071449279785,10.903971672058105,34.83131408691406,38.34524917602539,17.695215225219727,18.288965225219727,29.099088668823242,14.850478172302246,18.717817306518555,24.53473472595215,43.882991790771484,40.149444580078125,52.515525817871094,37.98870849609375
2008-08-22,13.46605110168457,23.943723678588867,21.135910034179688,11.05113410949707,34.88816833496094,38.075687408447266,17.74219512939453,18.746685028076172,29.490081787109375,15.032854080200195,18.717817306518555,24.61229133605957,43.83379364013672,39.80421447753906,51.76359939575195,37.63772964477539
2008-08-25,13.275413513183594,23.563671112060547,20.810619354248047,10.896963119506836,34.348140716552734,37.738739013671875,17.601261138916016,17.93075180053711,28.76142120361328,14.550868034362793,18.50200653076172,24.405473709106445,43.11238479614258,38.3888053894043,50.41434097290039,36.85858917236328
2008-08-26,13.310075759887695,23.611173629760742,20.888071060180664,11.05813980102539,34.36234664916992,37.94090270996094,17.679553985595703,18.050153732299805,28.903593063354492,14.602974891662598,18.530784606933594,24.43132209777832,42.39918518066406,38.034942626953125,50.23163604736328,36.8375244140625
2008-08-27,13.483383178710938,24.07832908630371,21.019737243652344,11.226324081420898,34.68920135498047,38.10938262939453,17.78917121887207,18.08995819091797,29.34790802001953,14.707191467285156,19.192596435546875,24.689855575561523,42.82547378540039,38.40605926513672,51.714385986328125,38.178226470947266
2008-08-28,13.841552734375,24.339624404907227,21.3372802734375,11.233331680297852,35.41397476196289,38.41262435913086,18.024063110351562,18.328765869140625,29.80998420715332,14.720213890075684,19.163820266723633,25.025951385498047,43.038612365722656,38.11262512207031,52.220367431640625,39.167945861816406
2008-08-29,13.760675430297852,24.05457878112793,21.221099853515625,11.114201545715332,35.286075592041016,38.44633483886719,17.93010711669922,18.52777862548828,29.64410972595215,14.655080795288086,18.74659538269043,24.819122314453125,42.80087661743164,37.344505310058594,51.56682586669922,38.64851379394531
2008-09-02,13.42561149597168,23.199447631835938,21.08169174194336,11.023098945617676,35.229225158691406,37.94090270996094,17.96142578125,17.970550537109375,29.608566284179688,14.681137084960938,17.868968963623047,24.069377899169922,42.8090705871582,34.56545639038086,49.26184844970703,37.11128234863281
2008-09-03,13.281189918518066,23.033164978027344,21.10493278503418,10.932002067565918,35.18659973144531,38.10938262939453,18.055383682250977,17.990453720092773,29.82182502746582,14.407574653625488,17.32225227355957,23.914257049560547,42.341800689697266,34.26338195800781,48.30612564086914,36.78839111328125
2008-09-04,12.518634796142578,22.265134811401367,20.18328094482422,10.476499557495117,33.60917282104492,36.89635467529297,17.507305145263672,17.69194221496582,28.251955032348633,13.625967979431152,16.45901870727539,23.086957931518555,41.48922348022461,33.96131134033203,45.60059356689453,35.2300910949707
2008-09-05,12.472418785095215,22.439329147338867,19.796035766601562,10.560592651367188,33.367576599121094,36.89635467529297,17.48381233215332,17.831247329711914,28.09200096130371,13.782293319702148,16.890634536743164,22.95768928527832,41.4482307434082,34.91930389404297,45.27732849121094,35.868858337402344
2008-09-08,12.934574127197266,22.154287338256836,19.958681106567383,10.77082347869873,33.80812454223633,37.80612564086914,17.56210708618164,17.950651168823242,28.542232513427734,14.277303695678711,17.566835403442383,23.52646255493164,42.19422912597656,37.1201057434082,44.307552337646484,36.7813720703125
2008-09-09,12.172018051147461,21.140792846679688,19.45526123046875,10.413431167602539,33.02650451660156,36.76156997680664,17.233261108398438,17.473026275634766,27.45812225341797,13.76926040649414,16.717987060546875,22.9964656829834,40.6612434387207,35.81688690185547,41.03279495239258,34.61941909790039
2008-09-10,12.391541481018066,21.72671890258789,19.44751739501953,10.504528045654297,33.14020538330078,37.23330307006836,17.288068771362305,17.592437744140625,27.42258071899414,13.899528503417969,17.005733489990234,23.151586532592773,40.300533294677734,37.197776794433594,42.129066467285156,34.69662857055664
2008-09-11,12.270224571228027,22.05927276611328,19.486238479614258,10.567598342895508,33.12598419189453,37.0311393737793,17.288068771362305,17.41332244873047,27.446271896362305,13.756235122680664,16.703601837158203,23.048179626464844,40.03000259399414,36.679935455322266,42.62099075317383,34.661521911621094
2008-09-12,12.859474182128906,22.494752883911133,19.888978958129883,10.560592651367188,33.60917282104492,37.26701354980469,17.42900276184082,17.612335205078125,28.133468627929688,13.808341979980469,16.919410705566406,23.797914505004883,40.33333206176758,37.57752990722656,44.81352996826172,35.74251174926758
2008-09-15,11.935159683227539,21.346656799316406,19.22291374206543,9.922890663146973,32.31595230102539,36.222442626953125,16.967052459716797,17.094911575317383,26.776853561401367,13.052793502807617,15.811591148376465,22.479402542114258,37.85758972167969,35.59249496459961,40.61819076538086,33.6928596496582
2008-09-16,12.096916198730469,21.47334098815918,18.998306274414062,10.273277282714844,31.989105224609375,35.885498046875,16.802623748779297,16.418277740478516,27.256710052490234,13.274245262145996,15.66772174835205,22.05282211303711,38.677371978759766,34.41873550415039,41.180381774902344,34.34565734863281
2008-09-17,11.403680801391602,20.83199691772461,18.572338104248047,9.488417625427246,30.582210540771484,34.60507583618164,16.536413192749023,16.0003604888916,26.32069969177246,12.440531730651855,14.646224021911621,21.677953720092773,35.83271408081055,33.29676055908203,37.4137077331543,32.26090621948242
2008-09-18,11.981379508972168,21.354578018188477,19.22291374206543,10.161154747009277,31.491714477539062,36.15505599975586,17.100154876708984,16.756595611572266,27.51736068725586,13.170032501220703,15.840364456176758,22.621601104736328,38.4150390625,35.946353912353516,38.65052795410156,33.55949401855469
2008-09-19,12.876805305480957,22.969823837280273,20.516315460205078,10.350360870361328,34.078125,38.10938262939453,17.875301361083984,17.632232666015625,29.55524444580078,14.107958793640137,16.93379783630371,23.978891372680664,39.964412689208984,37.93138122558594,44.483238220214844,35.76357650756836
2008-09-22,13.102106094360352,23.064842224121094,20.012895584106445,9.824783325195312,33.452842712402344,36.79527282714844,17.499473571777344,17.214313507080078,28.826580047607422,13.534780502319336,16.20004653930664,23.358409881591797,39.111846923828125,35.721954345703125,44.237274169921875,35.80568313598633
2008-09-23,12.957682609558105,22.858980178833008,19.70309829711914,9.621562004089355,33.083351135253906,36.45831298828125,17.20977210998535,17.154611587524414,28.47705841064453,13.274245262145996,16.25759506225586,22.95768928527832,38.25926971435547,35.60112380981445,41.41227340698242,33.34190368652344
2008-09-24,13.11365795135498,22.73229217529297,19.664371490478516,9.635579109191895,32.96966552734375,36.96373748779297,17.17845344543457,17.31381607055664,28.317119598388672,13.300300598144531,16.343917846679688,22.93182945251465,38.14451217651367,36.23979187011719,41.30686569213867,33.47526168823242
2008-09-25,13.304300308227539,22.692699432373047,20.129070281982422,9.89486026763916,33.864967346191406,37.60395812988281,17.546451568603516,17.632232666015625,29.205720901489258,13.391487121582031,16.68921661376953,23.358409881591797,39.857852935791016,37.344505310058594,43.52751159667969,34.500099182128906
2008-09-26,13.055890083312988,21.988008499145508,19.803783416748047,9.747698783874512,33.58074188232422,37.40177917480469,17.335044860839844,17.41332244873047,29.306432723999023,13.170032501220703,16.099336624145508,23.0093936920166,39.38237762451172,36.058536529541016,42.3609733581543,34.28950119018555
2008-09-29,11.438343048095703,20.42818260192871,17.937255859375,8.696544647216797,30.02798080444336,34.50398254394531,15.902205467224121,16.458078384399414,26.065963745117188,11.997625350952148,14.60306167602539,20.24309730529785,36.12784194946289,32.105743408203125,35.832550048828125,30.21828269958496
2008-09-30,11.865839958190918,20.855751037597656,18.510379791259766,9.257159233093262,30.61063575744629,35.919189453125,16.465946197509766,17.23421287536621,27.529212951660156,12.688041687011719,15.538232803344727,21.5228328704834,38.25926971435547,34.28927230834961,39.571109771728516,34.436912536621094
2008-10-01,11.987156867980957,20.70530891418457,18.247051239013672,9.362277030944824,30.795377731323242,35.48114776611328,16.544240951538086,17.114809036254883,27.83133888244629,12.779230117797852,15.495070457458496,21.71673011779785,38.218284606933594,33.70240020751953,39.52894592285156,33.52439498901367
2008-10-02,11.322809219360352,19.01087760925293,17.379621505737305,8.815675735473633,29.132673263549805,33.96486282348633,16.199737548828125,16.577484130859375,26.510263442993164,12.193026542663574,14.660609245300293,20.941137313842773,35.504817962646484,31.518861770629883,34.75735855102539,30.028762817382812
2008-10-03,11.253484725952148,18.63081932067871,17.263444900512695,8.661508560180664,29.075838088989258,33.29095458984375,16.04313850402832,16.676990509033203,26.72353744506836,11.945517539978027,14.77570915222168,20.811866760253906,33.90623092651367,31.294466018676758,33.309730529785156,29.33384895324707
2008-10-06,9.884347915649414,17.6806697845459,16.295330047607422,8.297106742858887,27.24260139465332,32.212703704833984,15.291486740112305,16.338674545288086,25.520946502685547,11.216022491455078,14.12828254699707,19.596765518188477,30.832042694091797,28.79159927368164,30.04902458190918,27.263141632080078
2008-10-07,9.832355499267578,16.659259796142578,15.582794189453125,7.918691635131836,25.821500778198242,31.033369064331055,14.704254150390625,15.960559844970703,25.070714950561523,10.890352249145508,13.538403511047363,18.808238983154297,28.5776424407959,27.263986587524414,26.879684448242188,25.38896942138672
2008-10-08,9.220000267028809,17.07099151611328,15.110357284545898,8.044829368591309,25.068313598632812,29.88772964477539,14.500679016113281,15.92075252532959,24.519771575927734,10.603767395019531,13.365758895874023,18.368736267089844,27.75785255432129,25.37389373779297,26.001262664794922,26.35764503479004
2008-10-09,8.97736930847168,15.772455215454102,14.142240524291992,7.414138317108154,24.101964950561523,28.5062255859375,13.435837745666504,16.099863052368164,22.671459197998047,10.225990295410156,12.689557075500488,17.231191635131836,25.651012420654297,24.49357032775879,25.094728469848633,24.216745376586914
2008-10-10,8.32457447052002,14.925237655639648,13.816951751708984,7.393115520477295,23.064558029174805,27.25950050354004,13.365368843078613,15.403329849243164,21.85986328125,10.434418678283691,12.632007598876953,16.791688919067383,24.872220993041992,25.943510055541992,24.202255249023438,24.918682098388672
2008-10-13,10.051878929138184,16.77011489868164,15.822887420654297,8.584424018859863,26.588895797729492,31.57250213623047,14.939149856567383,16.53767967224121,24.958158493041992,11.580771446228027,14.286540031433105,19.15726089477539,30.21720314025879,31.760522842407227,30.393369674682617,28.1896915435791
2008-10-14,9.578167915344238,16.15251350402832,15.714460372924805,8.318130493164062,26.375732421875,31.404024124145508,14.735573768615723,15.761548042297363,24.395370483398438,11.033648490905762,13.624728202819824,18.5755615234375,29.717134475708008,31.1563777923584,30.57607650756836,27.403520584106445
2008-10-15,8.62497615814209,14.846060752868652,13.94087028503418,7.295007228851318,23.81774139404297,28.135576248168945,13.553281784057617,15.16451644897461,21.9605770111084,9.80913257598877,12.732720375061035,16.365108489990234,26.708538055419922,26.84971809387207,24.574708938598633,21.900358200073242
2008-10-16,9.220000267028809,14.885651588439941,14.707619667053223,7.82759428024292,24.784090042114258,29.854034423828125,14.383234977722168,15.264021873474121,23.654857635498047,10.356256484985352,13.164336204528809,17.205341339111328,26.019914627075195,26.884241104125977,25.930988311767578,23.85173797607422
2008-10-17,8.723182678222656,15.099433898925781,14.33586311340332,7.575317859649658,24.31513023376465,29.449691772460938,14.48501968383789,14.866004943847656,23.050600051879883,9.861241340637207,12.847817420959473,17.16655921936035,26.22486114501953,25.11497688293457,26.366687774658203,22.405752182006836
2008-10-20,9.653270721435547,16.065418243408203,14.58370304107666,8.016798973083496,25.437807083129883,31.774667739868164,14.759063720703125,15.204319953918457,23.9273681640625,10.408364295959473,13.221883773803711,18.187761306762695,26.962665557861328,26.608064651489258,28.636524200439453,23.87981605529785
2008-10-21,9.058245658874512,15.18653392791748,13.708523750305176,7.540278434753418,24.03091049194336,30.629026412963867,14.320597648620605,14.726696968078613,22.25677490234375,9.770052909851074,12.38742446899414,17.1019229888916,25.519847869873047,23.8980655670166,26.591569900512695,21.493234634399414
2008-10-22,8.411229133605957,13.90383243560791,12.732661247253418,7.02871561050415,22.16925621032715,28.775785446166992,13.193114280700684,14.30877685546875,19.869373321533203,8.949368476867676,11.768773078918457,15.82219123840332,22.716188430786133,21.455610275268555,23.077878952026367,18.41876220703125
2008-10-23,8.440112113952637,13.983011245727539,12.771387100219727,7.1688690185546875,22.865598678588867,29.752952575683594,13.655070304870605,14.209273338317871,19.875293731689453,8.871208190917969,11.811935424804688,15.899752616882324,21.91280174255371,20.920515060424805,23.113012313842773,19.590993881225586
2008-10-24,7.648670196533203,13.610868453979492,11.965912818908691,6.727384567260742,21.231327056884766,27.967103958129883,13.185284614562988,13.512741088867188,18.755645751953125,8.063549041748047,10.660953521728516,14.930252075195312,20.642139434814453,18.555734634399414,21.03993797302246,18.882038116455078
2008-10-27,7.336716175079346,12.502362251281738,11.780034065246582,6.103700160980225,20.17970848083496,26.282333374023438,12.566736221313477,13.094818115234375,17.416799545288086,7.776962757110596,10.473921775817871,14.090022087097168,20.248641967773438,18.029268264770508,20.372339248657227,18.1590518951416
2008-10-28,8.318796157836914,13.610868453979492,14.111259460449219,7.1408371925354,21.60081672668457,29.483388900756836,13.655070304870605,13.870959281921387,19.087390899658203,9.170822143554688,11.826323509216309,16.494373321533203,23.339223861694336,21.783573150634766,23.597904205322266,22.321523666381836
2008-10-29,8.289913177490234,14.355151176452637,13.693033218383789,6.902578830718994,22.155048370361328,28.809486389160156,14.132684707641602,13.393333435058594,19.709423065185547,8.662779808044434,11.222058296203613,16.688270568847656,24.093420028686523,21.153541564941406,24.996349334716797,22.791818618774414
2008-10-30,8.804058074951172,15.241955757141113,14.026065826416016,7.484216213226318,23.17824363708496,30.359466552734375,14.070042610168457,14.169472694396973,20.384761810302734,9.444385528564453,12.286714553833008,17.502649307250977,25.872350692749023,25.822683334350586,27.469980239868164,23.8447208404541
2008-10-31,8.659635543823242,15.18653392791748,14.312628746032715,7.302015781402588,23.405622482299805,30.325769424438477,14.383234977722168,14.229172706604004,21.000873565673828,9.157796859741211,12.675169944763184,17.26997184753418,25.3312931060791,24.510833740234375,26.465068817138672,24.23078155517578
2008-11-03,9.127569198608398,15.49532699584961,14.010575294494629,7.344060897827148,23.490888595581055,30.527936935424805,14.304938316345215,14.746599197387695,20.864622116088867,9.54859733581543,12.632007598876953,17.218263626098633,25.798572540283203,25.13223648071289,27.2591609954834,23.95000648498535
2008-11-04,9.878569602966309,16.69093132019043,15.242015838623047,7.820586204528809,25.679391860961914,32.212703704833984,15.056593894958496,15.343628883361816,22.61221694946289,9.613731384277344,13.452080726623535,18.472150802612305,27.470932006835938,26.737524032592773,29.93659019470215,26.13302230834961
2008-11-05,9.3759765625,15.97831916809082,14.211942672729492,7.358077049255371,24.52829360961914,31.53879737854004,14.03089427947998,14.905804634094238,21.640670776367188,9.209905624389648,12.214777946472168,17.231191635131836,25.503454208374023,24.752490997314453,26.703996658325195,23.290191650390625
2008-11-06,8.601865768432617,15.218199729919434,13.282550811767578,7.0147013664245605,22.993501663208008,28.809486389160156,13.396687507629395,14.368477821350098,20.224815368652344,8.793047904968262,11.4378662109375,15.899752616882324,23.872085571289062,21.904401779174805,25.270408630371094,21.72488021850586
2008-11-07,8.983145713806152,15.218199729919434,13.97185230255127,7.715468883514404,24.101964950561523,30.494247436523438,13.921282768249512,14.726696968078613,21.528114318847656,9.561625480651855,12.272327423095703,16.95973777770996,24.708261489868164,24.45905113220215,26.71805191040039,22.88306427001953
2008-11-10,8.567206382751465,15.297380447387695,13.886655807495117,7.533270835876465,23.903011322021484,30.76380729675293,13.8038330078125,14.607288360595703,20.69282341003418,9.45741081237793,11.970195770263672,16.649490356445312,25.249319076538086,23.8980655670166,26.83049201965332,23.339330673217773
2008-11-11,8.249473571777344,14.735211372375488,13.298042297363281,7.049739837646484,22.56717300415039,29.483388900756836,13.46715259552002,14.268976211547852,19.993778228759766,8.91028881072998,11.4378662109375,16.30047607421875,24.839426040649414,22.86239242553711,25.9099063873291,22.265363693237305
2008-11-12,7.712217807769775,13.515851974487305,12.57001781463623,6.7904534339904785,21.543968200683594,28.674699783325195,12.840775489807129,13.731653213500977,19.19402503967285,8.584619522094727,11.092571258544922,15.046591758728027,23.07689094543457,21.464242935180664,23.29572868347168,20.461389541625977
2008-11-13,8.3881196975708,14.537261009216309,13.87116527557373,7.365086078643799,23.59036636352539,30.629026412963867,13.70987606048584,14.647092819213867,21.16082000732422,9.301092147827148,11.826323509216309,16.016094207763672,24.986984252929688,23.647777557373047,26.1699161529541,23.430578231811523
2008-11-14,7.71799373626709,13.880077362060547,12.941774368286133,6.699355602264404,22.197677612304688,28.977964401245117,13.193114280700684,13.811249732971191,19.893070220947266,8.532514572143555,10.761665344238281,15.162931442260742,24.175399780273438,21.231216430664062,24.279556274414062,21.74593162536621
2008-11-17,7.446478366851807,13.579195022583008,12.662959098815918,6.720378398895264,21.771347045898438,28.910568237304688,12.645031929016113,13.910758018493652,19.217721939086914,8.506460189819336,10.718503952026367,15.072447776794434,23.486785888671875,20.77379035949707,23.752500534057617,21.198429107666016
2008-11-18,7.440699577331543,13.484183311462402,12.701683044433594,6.6082539558410645,21.899250030517578,28.910568237304688,12.770309448242188,14.408279418945312,19.2117977142334,8.454351425170898,10.646567344665527,15.382682800292969,23.478586196899414,20.16965675354004,23.337888717651367,21.47218132019043
2008-11-19,6.886115550994873,12.874505043029785,11.733566284179688,6.229838848114014,20.748149871826172,27.057329177856445,12.0578031539917,13.731653213500977,17.997360229492188,7.8942036628723145,9.970367431640625,14.413190841674805,22.20792579650879,18.167362213134766,21.2226505279541,19.89984703063965
2008-11-20,6.331528663635254,11.457202911376953,11.075246810913086,5.963546276092529,19.696529388427734,26.282333374023438,11.22002124786377,13.353530883789062,17.025814056396484,7.6336669921875,9.452425956726074,13.663443565368652,20.904464721679688,16.398094177246094,18.89659309387207,18.257322311401367
2008-11-21,7.14607572555542,12.03520679473877,11.749055862426758,6.6503005027771,20.620250701904297,27.899703979492188,11.681975364685059,14.010263442993164,18.46536636352539,8.46738052368164,10.79043960571289,14.219289779663086,21.617679595947266,19.47920799255371,20.63235092163086,21.696796417236328
2008-11-24,7.440699577331543,12.81116008758545,12.724918365478516,6.783447265625,22.027151107788086,29.213825225830078,12.331842422485352,14.010263442993164,19.644254684448242,8.506460189819336,10.718503952026367,15.460243225097656,23.486785888671875,19.453319549560547,22.26270294189453,22.440853118896484
2008-11-25,7.787318229675293,13.05661678314209,12.941774368286133,6.727384567260742,22.112411499023438,29.079038619995117,12.558907508850098,13.93066120147705,20.313676834106445,8.46738052368164,10.732892036437988,15.563655853271484,22.994909286499023,18.452171325683594,23.19734001159668,23.486732482910156
2008-11-26,7.810424327850342,13.26247787475586,13.00373363494873,7.245954513549805,22.496109008789062,29.61817169189453,12.699840545654297,14.109768867492676,20.420310974121094,9.014503479003906,11.092571258544922,15.8739013671875,24.683670043945312,20.195545196533203,25.502323150634766,24.83444595336914
2008-11-28,7.891302585601807,13.547528266906738,12.848837852478027,7.203907012939453,22.055570602416992,29.180131912231445,13.04434871673584,14.010263442993164,20.301830291748047,8.858183860778809,11.193284034729004,16.158281326293945,24.093420028686523,20.652969360351562,24.708221435546875,24.785314559936523
2008-12-01,7.221175670623779,12.937846183776855,11.803269386291504,6.622269153594971,20.02338981628418,27.495363235473633,11.995163917541504,13.17442512512207,18.868202209472656,8.050524711608887,10.50269603729248,14.49074649810791,22.380077362060547,18.8060245513916,21.827001571655273,21.928434371948242
2008-12-02,7.5389084815979,12.692392349243164,12.446099281311035,7.070762634277344,21.273958206176758,28.876867294311523,12.543246269226074,13.711750030517578,20.17742919921875,8.350139617919922,10.977473258972168,15.266345977783203,23.535972595214844,20.117870330810547,22.740562438964844,22.700565338134766
2008-12-03,7.642894744873047,12.652802467346191,12.631978034973145,7.021706581115723,21.24553680419922,29.146432876586914,12.59022331237793,14.069967269897461,20.438081741333008,8.402246475219727,10.761665344238281,15.085373878479004,23.650741577148438,20.15239143371582,22.129182815551758,23.234031677246094
2008-12-04,7.250063419342041,12.08271598815918,12.345416069030762,6.6503005027771,20.54920196533203,28.000797271728516,12.582393646240234,13.214224815368652,19.85159683227539,8.089603424072266,10.445147514343262,14.645873069763184,23.224454879760742,18.978639602661133,21.257793426513672,22.12497901916504
2008-12-05,7.463809490203857,12.225237846374512,12.415121078491211,7.035722255706787,20.776575088500977,28.43882942199707,12.59022331237793,13.711750030517578,20.17150115966797,8.454351425170898,10.689729690551758,15.111223220825195,24.24917984008789,20.109243392944336,22.29081153869629,23.170860290527344
2008-12-08,7.99528694152832,12.922011375427246,13.119909286499023,7.533270835876465,21.785558700561523,29.719257354736328,13.114816665649414,13.632144927978516,21.018640518188477,8.975423812866211,11.1788969039917,15.796337127685547,26.134687423706055,21.818096160888672,23.29572868347168,24.11847496032715
2008-12-09,7.585124969482422,12.716146469116211,13.119909286499023,7.365086078643799,21.728715896606445,29.517078399658203,13.020859718322754,13.333632469177246,20.734285354614258,8.923314094543457,11.092571258544922,15.66706657409668,25.732994079589844,21.619590759277344,23.415185928344727,24.076356887817383
2008-12-10,7.758433818817139,12.922011375427246,13.476173400878906,7.666415691375732,22.524532318115234,30.157285690307617,13.153965950012207,13.771451950073242,21.46887969970703,9.301092147827148,11.725610733032227,15.912679672241211,27.05284881591797,23.31981086730957,24.708221435546875,25.508302688598633
2008-12-11,7.712217807769775,12.977437019348145,13.514900207519531,7.589329242706299,22.4534854888916,30.056211471557617,12.895584106445312,13.93066120147705,21.634742736816406,9.079638481140137,11.509801864624023,15.8739013671875,26.101896286010742,23.509689331054688,24.820661544799805,24.918682098388672
2008-12-12,7.735328197479248,13.040781021118164,13.576860427856445,7.70145320892334,22.751911163330078,30.7301082611084,13.083498001098633,14.089864730834961,21.88948631286621,9.235958099365234,11.509801864624023,15.899752616882324,25.782176971435547,23.207616806030273,25.35474395751953,24.680021286010742
2008-12-15,7.729547500610352,13.064533233642578,13.80920696258545,7.6033477783203125,22.7945499420166,30.56163787841797,12.981710433959961,13.851055145263672,22.185691833496094,9.196876525878906,11.481027603149414,16.106578826904297,25.634614944458008,23.104049682617188,25.101760864257812,24.350109100341797
2008-12-16,8.284135818481445,13.74547290802002,14.83928108215332,7.9607391357421875,24.17302131652832,32.11162185668945,13.741198539733887,14.50778865814209,23.7259521484375,9.626760482788086,12.301101684570312,16.895103454589844,28.052976608276367,24.985519409179688,27.533226013183594,26.238317489624023
2008-12-17,8.145488739013672,13.69796371459961,14.661149978637695,7.715468883514404,24.244070053100586,32.044227600097656,14.109193801879883,14.30877685546875,23.909597396850586,9.53557300567627,12.013358116149902,16.533157348632812,28.19234275817871,24.59714126586914,26.212081909179688,25.943500518798828
2008-12-18,7.769985675811768,13.317906379699707,14.40556526184082,7.589329242706299,23.77510643005371,30.93228530883789,13.608091354370117,14.78640079498291,23.1453914642334,9.444385528564453,11.797547340393066,15.809260368347168,27.626691818237305,24.536724090576172,25.26339340209961,25.634654998779297
